rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger
21753.9,"{""p_id"":""1313"",""age"":""19"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}",survey-html-form,0,21760,0.0-0.0,,,,,,,,,,,,,,
30110.3, ,html-keyboard-response,1,51876,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>",,,,,,,,,,,,,
36927.9, ,psychophysics,2,88838,0.0-2.0,,key, ,16.67583935,720,410.5,,,,,,,,
810.5,arrowright,psychophysics,3,89665,0.0-3.0-0.0,,key,arrowright,16.667,720,410.5,1,1,-1,23,15,25,35,FALSE
null,null,psychophysics,4,90669,0.0-3.0-1.0,,key,null,16.667,720,410.5,,,,,,,,
427.3,arrowright,psychophysics,5,91105,0.0-3.0-0.1,,key,arrowright,16.667,720,410.5,2,1,-1,24,15,25,35,FALSE
null,null,psychophysics,6,92106,0.0-3.0-1.1,,key,null,16.667,720,410.5,,,,,,,,
309.5,arrowright,psychophysics,7,92419,0.0-3.0-0.2,,key,arrowright,16.667,720,410.5,3,1,-1,20,35,25,35,FALSE
null,null,psychophysics,8,93421,0.0-3.0-1.2,,key,null,16.667,720,410.5,,,,,,,,
622.1,arrowright,psychophysics,9,94051,0.0-3.0-0.3,,key,arrowright,16.667,720,410.5,4,1,1,30,15,25,35,TRUE
null,null,psychophysics,10,95054,0.0-3.0-1.3,,key,null,16.667,720,410.5,,,,,,,,
1124.2,arrowleft,psychophysics,11,96194,0.0-3.0-0.4,,key,arrowleft,17.98977778,720,410.5,5,1,-1,24,35,25,35,TRUE
null,null,psychophysics,12,97197,0.0-3.0-1.4,,key,null,16.667,720,410.5,,,,,,,,
3191.5,arrowleft,psychophysics,13,100392,0.0-3.0-0.5,,key,arrowleft,16.667,720,410.5,6,1,1,24,15,25,35,FALSE
null,null,psychophysics,14,101396,0.0-3.0-1.5,,key,null,16.667,720,410.5,,,,,,,,
2413.3,arrowright,psychophysics,15,103814,0.0-3.0-0.6,,key,arrowright,16.67030556,720,410.5,7,1,1,26,35,25,35,TRUE
null,null,psychophysics,16,104817,0.0-3.0-1.6,,key,null,16.667,720,410.5,,,,,,,,
2685.2,arrowleft,psychophysics,17,107508,0.0-3.0-0.7,,key,arrowleft,16.667,720,410.5,8,1,-1,26,15,25,35,TRUE
null,null,psychophysics,18,108512,0.0-3.0-1.7,,key,null,16.667,720,410.5,,,,,,,,
1182.7,arrowleft,psychophysics,19,109698,0.0-3.0-0.8,,key,arrowleft,16.667,720,410.5,9,1,-1,26,15,25,35,TRUE
null,null,psychophysics,20,110701,0.0-3.0-1.8,,key,null,16.667,720,410.5,,,,,,,,
1263.2,arrowleft,psychophysics,21,111970,0.0-3.0-0.9,,key,arrowleft,16.667,720,410.5,10,1,1,23,35,25,35,FALSE
null,null,psychophysics,22,112973,0.0-3.0-1.9,,key,null,16.67508475,720,410.5,,,,,,,,
799.7,arrowright,psychophysics,23,113782,0.0-3.0-0.10,,key,arrowright,16.667,720,410.5,11,1,1,27,35,25,35,TRUE
null,null,psychophysics,24,114785,0.0-3.0-1.10,,key,null,16.667,720,410.5,,,,,,,,
1116.8,arrowright,psychophysics,25,115907,0.0-3.0-0.11,,key,arrowright,16.667,720,410.5,12,1,1,25,15,25,35,TRUE
null,null,psychophysics,26,116910,0.0-3.0-1.11,,key,null,16.667,720,410.5,,,,,,,,
1798.5,arrowleft,psychophysics,27,118712,0.0-3.0-0.12,,key,arrowleft,16.667,720,410.5,13,1,-1,25,15,25,35,TRUE
null,null,psychophysics,28,119717,0.0-3.0-1.12,,key,null,16.667,720,410.5,,,,,,,,
1421.1,arrowleft,psychophysics,29,121143,0.0-3.0-0.13,,key,arrowleft,16.667,720,410.5,14,1,1,20,15,25,35,FALSE
null,null,psychophysics,30,122146,0.0-3.0-1.13,,key,null,16.667,720,410.5,,,,,,,,
1080.8,arrowleft,psychophysics,31,123231,0.0-3.0-0.14,,key,arrowleft,16.6744375,720,410.5,15,1,-1,27,35,25,35,TRUE
null,null,psychophysics,32,124233,0.0-3.0-1.14,,key,null,16.667,720,410.5,,,,,,,,
528.6,arrowright,psychophysics,33,124770,0.0-3.0-0.15,,key,arrowright,16.667,720,410.5,16,1,-1,26,15,25,35,FALSE
null,null,psychophysics,34,125773,0.0-3.0-1.15,,key,null,16.667,720,410.5,,,,,,,,
618.8,arrowright,psychophysics,35,126399,0.0-3.0-0.16,,key,arrowright,16.667,720,410.5,17,1,-1,20,35,25,35,FALSE
null,null,psychophysics,36,127402,0.0-3.0-1.16,,key,null,16.667,720,410.5,,,,,,,,
1655.6,arrowright,psychophysics,37,129063,0.0-3.0-0.17,,key,arrowright,16.667,720,410.5,18,1,-1,23,15,25,35,FALSE
null,null,psychophysics,38,130066,0.0-3.0-1.17,,key,null,16.667,720,410.5,,,,,,,,
1159.2,arrowright,psychophysics,39,131233,0.0-3.0-0.18,,key,arrowright,16.667,720,410.5,19,1,-1,20,15,25,35,FALSE
null,null,psychophysics,40,132236,0.0-3.0-1.18,,key,null,16.667,720,410.5,,,,,,,,
892.4,arrowright,psychophysics,41,133134,0.0-3.0-0.19,,key,arrowright,16.67598113,720,410.5,20,1,1,27,15,25,35,TRUE
null,null,psychophysics,42,134136,0.0-3.0-1.19,,key,null,16.667,720,410.5,,,,,,,,
1062.4,arrowleft,psychophysics,43,135203,0.0-3.0-0.20,,key,arrowleft,16.667,720,410.5,21,1,-1,26,15,25,35,TRUE
null,null,psychophysics,44,136206,0.0-3.0-1.20,,key,null,16.667,720,410.5,,,,,,,,
1188.4,arrowright,psychophysics,45,137401,0.0-3.0-0.21,,key,arrowright,16.667,720,410.5,22,1,1,27,15,25,35,TRUE
null,null,psychophysics,46,138404,0.0-3.0-1.21,,key,null,16.667,720,410.5,,,,,,,,
808.4,arrowleft,psychophysics,47,139217,0.0-3.0-0.22,,key,arrowleft,16.667,720,410.5,23,1,-1,25,35,25,35,TRUE
null,null,psychophysics,48,140220,0.0-3.0-1.22,,key,null,16.667,720,410.5,,,,,,,,
594.8,arrowleft,psychophysics,49,140819,0.0-3.0-0.23,,key,arrowleft,16.667,720,410.5,24,1,-1,27,35,25,35,TRUE
null,null,psychophysics,50,141823,0.0-3.0-1.23,,key,null,16.667,720,410.5,,,,,,,,
788.3,arrowright,psychophysics,51,142621,0.0-3.0-0.24,,key,arrowright,16.67712766,720,410.5,25,1,1,30,35,25,35,TRUE
null,null,psychophysics,52,143626,0.0-3.0-1.24,,key,null,16.667,720,410.5,,,,,,,,
913.4,arrowright,psychophysics,53,144547,0.0-3.0-0.25,,key,arrowright,16.667,720,410.5,26,1,1,23,15,25,35,TRUE
null,null,psychophysics,54,145551,0.0-3.0-1.25,,key,null,16.667,720,410.5,,,,,,,,
856.8,arrowright,psychophysics,55,146412,0.0-3.0-0.26,,key,arrowright,16.667,720,410.5,27,1,-1,25,35,25,35,FALSE
null,null,psychophysics,56,147415,0.0-3.0-1.26,,key,null,16.667,720,410.5,,,,,,,,
804,arrowright,psychophysics,57,148226,0.0-3.0-0.27,,key,arrowright,16.667,720,410.5,28,2,-1,20,35,25,35,FALSE
null,null,psychophysics,58,149228,0.0-3.0-1.27,,key,null,16.667,720,410.5,,,,,,,,
3832.4,arrowleft,html-keyboard-response,59,153063,0.0-3.0-2.27-0.27,"<div style=""color: white; text-align: center; vertical-align: top; display: inline-block; width: 800px; margin: auto""><p>You have completed 10% of the trials. You are on block 2 of 10. <br>Good job! Take a break if you need to.</p><p>Press any key to continue the experiment.</p></div>",,,,,,,,,,,,,
1323.1,arrowright,psychophysics,60,155398,0.0-3.0-0.28,,key,arrowright,16.673425,720,410.5,29,2,-1,24,35,25,35,FALSE
null,null,psychophysics,61,156401,0.0-3.0-1.28,,key,null,19.66706,720,410.5,,,,,,,,
886,arrowleft,psychophysics,62,157291,0.0-3.0-0.29,,key,arrowleft,16.667,720,410.5,30,2,1,20,35,25,35,FALSE
null,null,psychophysics,63,158293,0.0-3.0-1.29,,key,null,16.667,720,410.5,,,,,,,,
724.2,arrowleft,psychophysics,64,159028,0.0-3.0-0.30,,key,arrowleft,17.88653659,720,410.5,31,2,-1,24,15,25,35,TRUE
null,null,psychophysics,65,160033,0.0-3.0-1.30,,key,null,16.667,720,410.5,,,,,,,,
730.4,arrowright,psychophysics,66,160766,0.0-3.0-0.31,,key,arrowright,16.667,720,410.5,32,2,-1,20,35,25,35,FALSE
null,null,psychophysics,67,161769,0.0-3.0-1.31,,key,null,16.667,720,410.5,,,,,,,,
959.8,arrowleft,psychophysics,68,162732,0.0-3.0-0.32,,key,arrowleft,16.667,720,410.5,33,2,-1,26,35,25,35,TRUE
null,null,psychophysics,69,163735,0.0-3.0-1.32,,key,null,16.96256897,720,410.5,,,,,,,,
1131.4,arrowright,psychophysics,70,164870,0.0-3.0-0.33,,key,arrowright,16.9195303,720,410.5,34,2,-1,26,35,25,35,FALSE
