rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger
8422.2,"{""p_id"":""1456"",""age"":""20"",""handedness"":""left"",""sex"":""female"",""other_sex"":""""}",survey-html-form,0,8434,0.0-0.0,,,,,,,,,,,,,,
4394.2, ,html-keyboard-response,1,12836,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>",,,,,,,,,,,,,
9317.8,arrowleft,psychophysics,2,22184,0.0-2.0,,key,arrowleft,16.68871429,377,329,,,,,,,,
5522,arrowright,psychophysics,3,27714,0.0-3.0-0.0,,key,arrowright,16.666,377,329,1,1,-1,23,15,25,35,FALSE
null,null,psychophysics,4,28718,0.0-3.0-1.0,,key,null,16.66550847,377,329,,,,,,,,
956.7,arrowright,psychophysics,5,29683,0.0-3.0-0.1,,key,arrowright,16.666,377,329,2,1,-1,20,15,25,35,FALSE
null,null,psychophysics,6,30688,0.0-3.0-1.1,,key,null,16.666,377,329,,,,,,,,
1078.3,arrowleft,psychophysics,7,31797,0.0-3.0-0.2,,key,arrowleft,16.666,377,329,3,1,1,23,15,25,35,FALSE
null,null,psychophysics,8,32799,0.0-3.0-1.2,,key,null,16.666,377,329,,,,,,,,
662.5,arrowright,psychophysics,9,33468,0.0-3.0-0.3,,key,arrowright,16.666,377,329,4,1,-1,20,15,25,35,FALSE
null,null,psychophysics,10,34472,0.0-3.0-1.3,,key,null,16.666,377,329,,,,,,,,
1699.4,arrowleft,psychophysics,11,36176,0.0-3.0-0.4,,key,arrowleft,22.44354667,377,329,5,1,1,23,15,25,35,FALSE
null,null,psychophysics,12,37177,0.0-3.0-1.4,,key,null,16.95334483,377,329,,,,,,,,
661.6999999,arrowright,psychophysics,13,37844,0.0-3.0-0.5,,key,arrowright,16.666,377,329,6,1,-1,30,15,25,35,FALSE
null,null,psychophysics,14,38849,0.0-3.0-1.5,,key,null,16.52778333,377,329,,,,,,,,
904,arrowleft,psychophysics,15,39756,0.0-3.0-0.6,,key,arrowleft,16.666,377,329,7,1,1,26,15,25,35,FALSE
null,null,psychophysics,16,40763,0.0-3.0-1.6,,key,null,16.666,377,329,,,,,,,,
1069.6,arrowright,psychophysics,17,41836,0.0-3.0-0.7,,key,arrowright,16.666,377,329,8,1,-1,26,15,25,35,FALSE
null,null,psychophysics,18,42839,0.0-3.0-1.7,,key,null,16.666,377,329,,,,,,,,
741.2,arrowleft,psychophysics,19,43587,0.0-3.0-0.8,,key,arrowleft,16.666,377,329,9,1,1,20,15,25,35,FALSE
null,null,psychophysics,20,44589,0.0-3.0-1.8,,key,null,16.666,377,329,,,,,,,,
538,arrowright,psychophysics,21,45136,0.0-3.0-0.9,,key,arrowright,16.666,377,329,10,1,-1,30,15,25,35,FALSE
null,null,psychophysics,22,46138,0.0-3.0-1.9,,key,null,16.666,377,329,,,,,,,,
1121.6,arrowright,psychophysics,23,47265,0.0-3.0-0.10,,key,arrowright,16.666,377,329,11,1,-1,23,15,25,35,FALSE
null,null,psychophysics,24,48267,0.0-3.0-1.10,,key,null,16.666,377,329,,,,,,,,
2434.7,arrowleft,psychophysics,25,50704,0.0-3.0-0.11,,key,arrowleft,16.70636552,377,329,12,1,-1,24,35,25,35,TRUE
null,null,psychophysics,26,51706,0.0-3.0-1.11,,key,null,16.666,377,329,,,,,,,,
2780.8,arrowleft,psychophysics,27,54491,0.0-3.0-0.12,,key,arrowleft,16.666,377,329,13,1,-1,25,35,25,35,TRUE
null,null,psychophysics,28,55493,0.0-3.0-1.12,,key,null,16.666,377,329,,,,,,,,
1294.9,arrowleft,psychophysics,29,56790,0.0-3.0-0.13,,key,arrowleft,16.666,377,329,14,1,-1,24,35,25,35,TRUE
null,null,psychophysics,30,57793,0.0-3.0-1.13,,key,null,16.666,377,329,,,,,,,,
505,arrowright,psychophysics,31,58314,0.0-3.0-0.14,,key,arrowright,16.666,377,329,15,1,1,23,35,25,35,TRUE
null,null,psychophysics,32,59319,0.0-3.0-1.14,,key,null,17.01469492,377,329,,,,,,,,
812.6,arrowright,psychophysics,33,60134,0.0-3.0-0.15,,key,arrowright,16.666,377,329,16,1,-1,27,15,25,35,FALSE
null,null,psychophysics,34,61136,0.0-3.0-1.15,,key,null,16.666,377,329,,,,,,,,
668.6,arrowright,psychophysics,35,61808,0.0-3.0-0.16,,key,arrowright,16.666,377,329,17,1,-1,25,15,25,35,FALSE
null,null,psychophysics,36,62810,0.0-3.0-1.16,,key,null,16.666,377,329,,,,,,,,
709.5,arrowleft,psychophysics,37,63523,0.0-3.0-0.17,,key,arrowleft,16.666,377,329,18,1,1,23,15,25,35,FALSE
null,null,psychophysics,38,64528,0.0-3.0-1.17,,key,null,16.666,377,329,,,,,,,,
497.3,arrowleft,psychophysics,39,65027,0.0-3.0-0.18,,key,arrowleft,16.666,377,329,19,1,1,25,15,25,35,FALSE
null,null,psychophysics,40,66029,0.0-3.0-1.18,,key,null,16.666,377,329,,,,,,,,
549.2,arrowleft,psychophysics,41,66580,0.0-3.0-0.19,,key,arrowleft,16.666,377,329,20,1,1,25,15,25,35,FALSE
null,null,psychophysics,42,67584,0.0-3.0-1.19,,key,null,16.666,377,329,,,,,,,,
773.3000001,arrowleft,psychophysics,43,68366,0.0-3.0-0.20,,key,arrowleft,16.666,377,329,21,1,-1,27,35,25,35,TRUE
null,null,psychophysics,44,69370,0.0-3.0-1.20,,key,null,16.538,377,329,,,,,,,,
549.9,arrowright,psychophysics,45,69935,0.0-3.0-0.21,,key,arrowright,17.1868125,377,329,22,1,1,26,35,25,35,TRUE
null,null,psychophysics,46,70938,0.0-3.0-1.21,,key,null,16.666,377,329,,,,,,,,
432.6999999,arrowleft,psychophysics,47,71373,0.0-3.0-0.22,,key,arrowleft,16.666,377,329,23,1,1,26,15,25,35,FALSE
null,null,psychophysics,48,72384,0.0-3.0-1.22,,key,null,16.666,377,329,,,,,,,,
466.9000001,arrowright,psychophysics,49,72855,0.0-3.0-0.23,,key,arrowright,16.666,377,329,24,1,-1,23,35,25,35,FALSE
null,null,psychophysics,50,73856,0.0-3.0-1.23,,key,null,16.666,377,329,,,,,,,,
550.2,arrowleft,psychophysics,51,74416,0.0-3.0-0.24,,key,arrowleft,17.77706667,377,329,25,1,1,30,35,25,35,FALSE
null,null,psychophysics,52,75420,0.0-3.0-1.24,,key,null,16.666,377,329,,,,,,,,
489.2,arrowleft,psychophysics,53,75915,0.0-3.0-0.25,,key,arrowleft,18.05483333,377,329,26,1,-1,20,35,25,35,TRUE
null,null,psychophysics,54,76918,0.0-3.0-1.25,,key,null,16.666,377,329,,,,,,,,
375.9000001,arrowleft,psychophysics,55,77296,0.0-3.0-0.26,,key,arrowleft,16.666,377,329,27,1,-1,27,35,25,35,TRUE
null,null,psychophysics,56,78298,0.0-3.0-1.26,,key,null,16.666,377,329,,,,,,,,
567.1,arrowleft,psychophysics,57,78867,0.0-3.0-0.27,,key,arrowleft,16.55769697,377,329,28,2,-1,30,35,25,35,TRUE
null,null,psychophysics,58,79871,0.0-3.0-1.27,,key,null,16.666,377,329,,,,,,,,
3752.4, ,html-keyboard-response,59,83625,0.0-3.0-2.27-0.27,"<div style=""color: white; text-align: center; vertical-align: top; display: inline-block; width: 800px; margin: auto""><p>You have completed 10% of the trials. You are on block 2 of 10. <br>Good job! Take a break if you need to.</p><p>Press any key to continue the experiment.</p></div>",,,,,,,,,,,,,
581.5999999,arrowleft,psychophysics,60,85215,0.0-3.0-0.28,,key,arrowleft,16.666,377,329,29,2,-1,27,35,25,35,TRUE
null,null,psychophysics,61,86217,0.0-3.0-1.28,,key,null,16.666,377,329,,,,,,,,
344.3,arrowright,psychophysics,62,86564,0.0-3.0-0.29,,key,arrowright,16.666,377,329,30,2,-1,27,35,25,35,FALSE
