rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger
46064.5,"{""p_id"":""5853"",""age"":""21"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}",survey-html-form,0,46064,0.0-0.0,,,,,,,,,,,,,,
5527.5,enter,html-keyboard-response,1,51592,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>",,,,,,,,,,,,,
1639.1,enter,psychophysics,2,53248,0.0-2.0,,key,enter,16.666,611,367,,,,,,,,
3265.7,arrowleft,psychophysics,3,56518,0.0-3.0-0.0,,key,arrowleft,16.666,611,367,1,1,1,26,35,25,35,FALSE
null,null,psychophysics,4,57522,0.0-3.0-1.0,,key,null,16.666,611,367,,,,,,,,
623.9000001,arrowleft,psychophysics,5,58149,0.0-3.0-0.1,,key,arrowleft,16.666,611,367,2,1,-1,27,35,25,35,TRUE
null,null,psychophysics,6,59154,0.0-3.0-1.1,,key,null,16.666,611,367,,,,,,,,
536.9000001,arrowleft,psychophysics,7,59697,0.0-3.0-0.2,,key,arrowleft,16.666,611,367,3,1,1,25,35,25,35,FALSE
null,null,psychophysics,8,60703,0.0-3.0-1.2,,key,null,16.666,611,367,,,,,,,,
528.2,arrowright,psychophysics,9,61238,0.0-3.0-0.3,,key,arrowright,16.666,611,367,4,1,1,27,15,25,35,TRUE
null,null,psychophysics,10,62242,0.0-3.0-1.3,,key,null,16.666,611,367,,,,,,,,
1374.5,arrowleft,psychophysics,11,63620,0.0-3.0-0.4,,key,arrowleft,16.68582716,611,367,5,1,-1,24,15,25,35,TRUE
null,null,psychophysics,12,64622,0.0-3.0-1.4,,key,null,16.666,611,367,,,,,,,,
491.3,arrowleft,psychophysics,13,65119,0.0-3.0-0.5,,key,arrowleft,16.666,611,367,6,1,-1,30,35,25,35,TRUE
null,null,psychophysics,14,66121,0.0-3.0-1.5,,key,null,16.666,611,367,,,,,,,,
635.8,arrowright,psychophysics,15,66763,0.0-3.0-0.6,,key,arrowright,16.666,611,367,7,1,1,25,15,25,35,TRUE
null,null,psychophysics,16,67770,0.0-3.0-1.6,,key,null,16.666,611,367,,,,,,,,
559.8,arrowleft,psychophysics,17,68334,0.0-3.0-0.7,,key,arrowleft,16.666,611,367,8,1,-1,24,15,25,35,TRUE
null,null,psychophysics,18,69337,0.0-3.0-1.7,,key,null,16.666,611,367,,,,,,,,
525.8,arrowleft,psychophysics,19,69869,0.0-3.0-0.8,,key,arrowleft,16.666,611,367,9,1,-1,23,15,25,35,TRUE
