"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","trial","block","test_pos","test_inner_radius","test_outer_radius","ref_inner_radius","ref_outer_radius","test_bigger"
"75762.79999999702","{""p_id"":""5678"",""age"":""19"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}","survey-html-form","0","75766","0.0-0.0","","","","","","","","","","","","","",""
"2802.5999999940395","arrowright","html-keyboard-response","1","78570","0.0-1.0","<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>","","","","","","","","","","","","",""
"1545.4000000059605","arrowright","psychophysics","2","80131","0.0-2.0","","key","arrowright","16.664351063829717","640","288.5","","","","","","","",""
"8194.70000000298","arrowleft","psychophysics","3","88331","0.0-3.0-0.0","","key","arrowleft","16.6634949083503","640","288.5","1","1","-1","30","35","25","35","true"
"null","null","psychophysics","4","89345","0.0-3.0-1.0","","key","null","16.662881355932214","640","288.5","","","","","","","",""
"1321.6000000089407","arrowright","psychophysics","5","90672","0.0-3.0-0.1","","key","arrowright","16.661101265822772","640","288.5","2","1","-1","25","35","25","35","false"
"null","null","psychophysics","6","91675","0.0-3.0-1.1","","key","null","16.663355932203498","640","288.5","","","","","","","",""
"2059.300000011921","arrowright","psychophysics","7","93742","0.0-3.0-0.2","","key","arrowright","16.66508130081295","640","288.5","3","1","-1","25","35","25","35","false"
"null","null","psychophysics","8","94744","0.0-3.0-1.2","","key","null","16.66676666666681","640","288.5","","","","","","","",""
"1169.0999999940395","arrowleft","psychophysics","9","95918","0.0-3.0-0.3","","key","arrowleft","16.66304347826087","640","288.5","4","1","-1","23","15","25","35","true"
"null","null","psychophysics","10","96926","0.0-3.0-1.3","","key","null","16.662762711864453","640","288.5","","","","","","","",""
"972.4000000059605","arrowleft","psychophysics","11","97905","0.0-3.0-0.4","","key","arrowleft","16.665224137931013","640","288.5","5","1","-1","23","15","25","35","true"
"null","null","psychophysics","12","98910","0.0-3.0-1.4","","key","null","16.66279999999994","640","288.5","","","","","","","",""
"797.2999999970198","arrowleft","psychophysics","13","99713","0.0-3.0-0.5","","key","arrowleft","16.663425531915138","640","288.5","6","1","-1","25","15","25","35","true"
"null","null","psychophysics","14","100725","0.0-3.0-1.5","","key","null","16.66505084745783","640","288.5","","","","","","","",""
"1607","arrowleft","psychophysics","15","102339","0.0-3.0-0.6","","key","arrowleft","16.66191666666661","640","288.5","7","1","1","20","15","25","35","false"
