"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","trial","block","test_pos","test_inner_radius","test_outer_radius","ref_inner_radius","ref_outer_radius","test_bigger"
"14934.799999952316","{""p_id"":""7537"",""age"":""19"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}","survey-html-form","0","14938","0.0-0.0","","","","","","","","","","","","","",""
"5511.800000190735"," ","html-keyboard-response","1","20452","0.0-1.0","<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>","","","","","","","","","","","","",""
"103343.79999995232","arrowleft","psychophysics","2","123812","0.0-2.0","","key","arrowleft","16.6679880664409","683","328.5","","","","","","","",""
"4950","arrowright","psychophysics","3","128776","0.0-3.0-0.0","","key","arrowright","16.66935353535357","683","328.5","1","1","-1","30","15","25","35","false"
"null","null","psychophysics","4","129782","0.0-3.0-1.0","","key","null","16.66576271186439","683","328.5","","","","","","","",""
"5532.599999904633","arrowleft","psychophysics","5","135323","0.0-3.0-0.1","","key","arrowleft","16.66864759036143","683","328.5","2","1","-1","26","15","25","35","true"
"null","null","psychophysics","6","136332","0.0-3.0-1.1","","key","null","16.666983050847687","683","328.5","","","","","","","",""
"2078.5999999046326","arrowright","psychophysics","7","138420","0.0-3.0-0.2","","key","arrowright","16.66632799999998","683","328.5","3","1","1","27","15","25","35","true"
"null","null","psychophysics","8","139433","0.0-3.0-1.2","","key","null","16.668508474575948","683","328.5","","","","","","","",""
"1500","arrowright","psychophysics","9","140942","0.0-3.0-0.3","","key","arrowright","16.668255555555678","683","328.5","4","1","1","30","15","25","35","true"
"null","null","psychophysics","10","141947","0.0-3.0-1.3","","key","null","16.667779661017033","683","328.5","","","","","","","",""
"1140.2000000476837","arrowright","psychophysics","11","143103","0.0-3.0-0.4","","key","arrowright","16.674913043478096","683","328.5","5","1","1","30","35","25","35","true"
"null","null","psychophysics","12","144116","0.0-3.0-1.4","","key","null","16.667050847457624","683","328.5","","","","","","","",""
"1364.7000000476837","arrowright","psychophysics","13","145492","0.0-3.0-0.5","","key","arrowright","16.66610975609773","683","328.5","6","1","-1","20","15","25","35","false"
"null","null","psychophysics","14","146499","0.0-3.0-1.5","","key","null","16.672796610169115","683","328.5","","","","","","","",""
"6136.200000047684","arrowright","psychophysics","15","152646","0.0-3.0-0.6","","key","arrowright","16.667967391304284","683","328.5","7","1","1","27","15","25","35","true"
"null","null","psychophysics","16","153650","0.0-3.0-1.6","","key","null","16.661847457627104","683","328.5","","","","","","","",""
"2913","arrowleft","psychophysics","17","156571","0.0-3.0-0.7","","key","arrowleft","16.666680000000134","683","328.5","8","1","1","24","15","25","35","false"
"null","null","psychophysics","18","157584","0.0-3.0-1.7","","key","null","16.667474576271083","683","328.5","","","","","","","",""
"1176","arrowright","psychophysics","19","158779","0.0-3.0-0.8","","key","arrowright","16.668014084506684","683","328.5","9","1","-1","25","15","25","35","false"
"null","null","psychophysics","20","159783","0.0-3.0-1.8","","key","null","16.668016949152552","683","328.5","","","","","","","",""
"1464.0999999046326","arrowright","psychophysics","21","161258","0.0-3.0-0.9","","key","arrowright","16.673238636363582","683","328.5","10","1","1","27","15","25","35","true"
"null","null","psychophysics","22","162270","0.0-3.0-1.9","","key","null","16.6678833333334","683","328.5","","","","","","","",""
"2285.899999856949","arrowright","psychophysics","23","164565","0.0-3.0-0.10","","key","arrowright","16.671580882353094","683","328.5","11","1","-1","23","35","25","35","false"
"null","null","psychophysics","24","165567","0.0-3.0-1.10","","key","null","16.669406779661433","683","328.5","","","","","","","",""
"6869.5","arrowright","psychophysics","25","172445","0.0-3.0-0.11","","key","arrowright","16.667126213592233","683","328.5","12","1","-1","23","15","25","35","false"
"null","null","psychophysics","26","173451","0.0-3.0-1.11","","key","null","16.668627118643954","683","328.5","","","","","","","",""
"1092.9000000953674","arrowright","psychophysics","27","174555","0.0-3.0-0.12","","key","arrowright","16.66910606060595","683","328.5","13","1","-1","20","35","25","35","false"
"null","null","psychophysics","28","175569","0.0-3.0-1.12","","key","null","16.667474576271577","683","328.5","","","","","","","",""
"1829.4000000953674","arrowright","psychophysics","29","177413","0.0-3.0-0.13","","key","arrowright","16.66449090909102","683","328.5","14","1","-1","23","35","25","35","false"
"null","null","psychophysics","30","178416","0.0-3.0-1.13","","key","null","16.659457627118574","683","328.5","","","","","","","",""
"1847.7000000476837","arrowleft","psychophysics","31","180275","0.0-3.0-0.14","","key","arrowleft","16.67146846846843","683","328.5","15","1","-1","25","15","25","35","true"
"null","null","psychophysics","32","181286","0.0-3.0-1.14","","key","null","16.665881355931898","683","328.5","","","","","","","",""
"3127.7000000476837","arrowright","psychophysics","33","184422","0.0-3.0-0.15","","key","arrowright","16.66722872340417","683","328.5","16","1","-1","24","35","25","35","false"
"null","null","psychophysics","34","185431","0.0-3.0-1.15","","key","null","16.668779661017172","683","328.5","","","","","","","",""
"2254","arrowleft","psychophysics","35","187690","0.0-3.0-0.16","","key","arrowleft","16.66811851851849","683","328.5","17","1","1","23","35","25","35","false"
"null","null","psychophysics","36","188702","0.0-3.0-1.16","","key","null","16.67447457627109","683","328.5","","","","","","","",""
"1686.2999999523163","arrowright","psychophysics","37","190414","0.0-3.0-0.17","","key","arrowright","16.66797058823531","683","328.5","18","1","-1","24","35","25","35","false"
"null","null","psychophysics","38","191419","0.0-3.0-1.17","","key","null","16.67537288135559","683","328.5","","","","","","","",""
