rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger
49990.6,"{""p_id"":""8407"",""age"":""19"",""handedness"":""left"",""sex"":""female"",""other_sex"":""""}",survey-html-form,0,49996,0.0-0.0,,,,,,,,,,,,,,
7547.4,d,html-keyboard-response,1,57546,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>",,,,,,,,,,,,,
16751.5,c,psychophysics,2,74316,0.0-2.0,,key,c,13.33616866,960,500.5,,,,,,,,
1810.4,arrowright,psychophysics,3,76131,0.0-3.0-0.0,,key,arrowright,13.338,960,500.5,1,1,-1,24,35,25,35,FALSE
null,null,psychophysics,4,77138,0.0-3.0-1.0,,key,null,13.338,960,500.5,,,,,,,,
907.5,arrowright,psychophysics,5,78052,0.0-3.0-0.1,,key,arrowright,13.35814925,960,500.5,2,1,-1,23,15,25,35,FALSE
null,null,psychophysics,6,79061,0.0-3.0-1.1,,key,null,13.338,960,500.5,,,,,,,,
628.3,arrowright,psychophysics,7,79695,0.0-3.0-0.2,,key,arrowright,13.338,960,500.5,3,1,-1,25,15,25,35,FALSE
null,null,psychophysics,8,80698,0.0-3.0-1.2,,key,null,13.338,960,500.5,,,,,,,,
2071.2,arrowright,psychophysics,9,82773,0.0-3.0-0.3,,key,arrowright,13.338,960,500.5,4,1,-1,27,35,25,35,FALSE
null,null,psychophysics,10,83780,0.0-3.0-1.3,,key,null,13.338,960,500.5,,,,,,,,
1100.7,arrowleft,psychophysics,11,84888,0.0-3.0-0.4,,key,arrowleft,13.338,960,500.5,5,1,1,26,15,25,35,FALSE
null,null,psychophysics,12,85897,0.0-3.0-1.4,,key,null,13.338,960,500.5,,,,,,,,
1072.2,arrowright,psychophysics,13,86973,0.0-3.0-0.5,,key,arrowright,13.338,960,500.5,6,1,-1,25,35,25,35,FALSE
null,null,psychophysics,14,87978,0.0-3.0-1.5,,key,null,13.338,960,500.5,,,,,,,,
663.3,arrowright,psychophysics,15,88645,0.0-3.0-0.6,,key,arrowright,13.338,960,500.5,7,1,-1,20,15,25,35,FALSE
null,null,psychophysics,16,89650,0.0-3.0-1.6,,key,null,13.338,960,500.5,,,,,,,,
697.1,arrowleft,psychophysics,17,90351,0.0-3.0-0.7,,key,arrowleft,13.338,960,500.5,8,1,1,20,35,25,35,FALSE
null,null,psychophysics,18,91358,0.0-3.0-1.7,,key,null,13.338,960,500.5,,,,,,,,
664.5,arrowright,psychophysics,19,92029,0.0-3.0-0.8,,key,arrowright,13.338,960,500.5,9,1,-1,20,15,25,35,FALSE
null,null,psychophysics,20,93035,0.0-3.0-1.8,,key,null,13.338,960,500.5,,,,,,,,
858.4,arrowright,psychophysics,21,93898,0.0-3.0-0.9,,key,arrowright,13.338,960,500.5,10,1,-1,26,35,25,35,FALSE
null,null,psychophysics,22,94906,0.0-3.0-1.9,,key,null,13.338,960,500.5,,,,,,,,
600.2,arrowright,psychophysics,23,95510,0.0-3.0-0.10,,key,arrowright,13.338,960,500.5,11,1,1,25,35,25,35,TRUE
