"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","trial","block","test_pos","test_inner_radius","test_outer_radius","ref_inner_radius","ref_outer_radius","test_bigger"
"47659.70000000298","{""p_id"":""2511"",""age"":""19"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}","survey-html-form","0","47663","0.0-0.0","","","","","","","","","","","","","",""
"4907.29999999702"," ","html-keyboard-response","1","52572","0.0-1.0","<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>","","","","","","","","","","","","",""
"14643.79999999702"," ","psychophysics","2","67231","0.0-2.0","","key"," ","16.66252787258248","720","382","","","","","","","",""
"5029.70000000298","arrowleft","psychophysics","3","72269","0.0-3.0-0.0","","key","arrowleft","16.665999999999993","720","382","1","1","-1","27","35","25","35","true"
"null","null","psychophysics","4","73272","0.0-3.0-1.0","","key","null","16.577067796610024","720","382","","","","","","","",""
"932","arrowright","psychophysics","5","74208","0.0-3.0-0.1","","key","arrowright","16.666000000000086","720","382","2","1","1","27","35","25","35","true"
"null","null","psychophysics","6","75211","0.0-3.0-1.1","","key","null","16.666000000000153","720","382","","","","","","","",""
"720.9000000059605","arrowright","psychophysics","7","75938","0.0-3.0-0.2","","key","arrowright","16.66599999999981","720","382","3","1","1","27","35","25","35","true"
"null","null","psychophysics","8","76945","0.0-3.0-1.2","","key","null","16.665999999999904","720","382","","","","","","","",""
"2304","arrowright","psychophysics","9","79256","0.0-3.0-0.3","","key","arrowright","16.66599999999997","720","382","4","1","1","27","15","25","35","true"
"null","null","psychophysics","10","80261","0.0-3.0-1.3","","key","null","16.665999999999904","720","382","","","","","","","",""
"1086.3999999985099","arrowright","psychophysics","11","81354","0.0-3.0-0.4","","key","arrowright","16.666000000000125","720","382","5","1","-1","26","35","25","35","false"
"null","null","psychophysics","12","82361","0.0-3.0-1.4","","key","null","16.665999999999904","720","382","","","","","","","",""
"1092.5999999940395","arrowright","psychophysics","13","83460","0.0-3.0-0.5","","key","arrowright","16.666000000000125","720","382","6","1","1","27","35","25","35","true"
"null","null","psychophysics","14","84462","0.0-3.0-1.5","","key","null","16.665999999999904","720","382","","","","","","","",""
"1453","arrowright","psychophysics","15","85922","0.0-3.0-0.6","","key","arrowright","16.665999999999947","720","382","7","1","-1","25","35","25","35","false"
"null","null","psychophysics","16","86928","0.0-3.0-1.6","","key","null","16.665999999999904","720","382","","","","","","","",""
"1690.7000000029802","arrowleft","psychophysics","17","88625","0.0-3.0-0.7","","key","arrowleft","16.665999999999887","720","382","8","1","1","20","35","25","35","false"
"null","null","psychophysics","18","89628","0.0-3.0-1.7","","key","null","16.665999999999904","720","382","","","","","","","",""
"670.7999999970198","arrowright","psychophysics","19","90305","0.0-3.0-0.8","","key","arrowright","16.665999999999986","720","382","9","1","-1","20","35","25","35","false"
"null","null","psychophysics","20","91311","0.0-3.0-1.8","","key","null","16.666000000000153","720","382","","","","","","","",""
"1601.3999999985099","arrowleft","psychophysics","21","92919","0.0-3.0-0.9","","key","arrowleft","16.676072916666573","720","382","10","1","-1","26","35","25","35","true"
"null","null","psychophysics","22","93925","0.0-3.0-1.9","","key","null","16.665999999999904","720","382","","","","","","","",""
"739.7000000029802","arrowright","psychophysics","23","94669","0.0-3.0-0.10","","key","arrowright","16.666000000000086","720","382","11","1","1","30","35","25","35","true"
"null","null","psychophysics","24","95670","0.0-3.0-1.10","","key","null","16.666000000000153","720","382","","","","","","","",""
"597.9000000059605","arrowleft","psychophysics","25","96272","0.0-3.0-0.11","","key","arrowleft","16.665999999999933","720","382","12","1","1","24","15","25","35","false"
"null","null","psychophysics","26","97278","0.0-3.0-1.11","","key","null","16.665999999999904","720","382","","","","","","","",""
"821.7999999970198","arrowright","psychophysics","27","98106","0.0-3.0-0.12","","key","arrowright","16.665999999999816","720","382","13","1","-1","20","15","25","35","false"
"null","null","psychophysics","28","99111","0.0-3.0-1.12","","key","null","16.666000000000153","720","382","","","","","","","",""
"1533.8999999985099","arrowleft","psychophysics","29","100651","0.0-3.0-0.13","","key","arrowleft","16.66599999999997","720","382","14","1","-1","30","35","25","35","true"
"null","null","psychophysics","30","101656","0.0-3.0-1.13","","key","null","16.666000000000153","720","382","","","","","","","",""
