rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger
38025.4,"{""p_id"":""5497"",""age"":""19"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}",survey-html-form,0,38029,0.0-0.0,,,,,,,,,,,,,,
9190.5, ,html-keyboard-response,1,47221,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>",,,,,,,,,,,,,
14171.5, ,psychophysics,2,61436,0.0-2.0,,key, ,16.68274736,960,468.5,,,,,,,,
2194.2,arrowleft,psychophysics,3,63636,0.0-3.0-0.0,,key,arrowleft,16.66375573,960,468.5,1,1,-1,30,15,25,35,TRUE
null,null,psychophysics,4,64652,0.0-3.0-1.0,,key,null,16.66437705,960,468.5,,,,,,,,
1817.7,arrowright,psychophysics,5,66473,0.0-3.0-0.1,,key,arrowright,16.66328704,960,468.5,2,1,1,26,15,25,35,TRUE
null,null,psychophysics,6,67486,0.0-3.0-1.1,,key,null,16.6643,960,468.5,,,,,,,,
2578.8,arrowright,psychophysics,7,70068,0.0-3.0-0.2,,key,arrowright,16.66293464,960,468.5,3,1,-1,20,15,25,35,FALSE
null,null,psychophysics,8,71085,0.0-3.0-1.2,,key,null,16.66337705,960,468.5,,,,,,,,
2536.6,arrowright,psychophysics,9,73625,0.0-3.0-0.3,,key,arrowright,16.66372848,960,468.5,4,1,-1,23,15,25,35,FALSE
null,null,psychophysics,10,74632,0.0-3.0-1.3,,key,null,16.66186441,960,468.5,,,,,,,,
1697.5,arrowright,psychophysics,11,76337,0.0-3.0-0.4,,key,arrowright,16.6639902,960,468.5,5,1,1,26,35,25,35,TRUE
null,null,psychophysics,12,77350,0.0-3.0-1.4,,key,null,16.66181667,960,468.5,,,,,,,,
1776.2,arrowright,psychophysics,13,79128,0.0-3.0-0.5,,key,arrowright,16.66340952,960,468.5,6,1,1,27,35,25,35,TRUE
null,null,psychophysics,14,80134,0.0-3.0-1.5,,key,null,16.66578333,960,468.5,,,,,,,,
1135.1,arrowleft,psychophysics,15,81272,0.0-3.0-0.6,,key,arrowleft,16.6631194,960,468.5,7,1,1,20,35,25,35,FALSE
null,null,psychophysics,16,82282,0.0-3.0-1.6,,key,null,16.66311864,960,468.5,,,,,,,,
842.9,arrowright,psychophysics,17,83132,0.0-3.0-0.7,,key,arrowright,16.6604,960,468.5,8,1,1,30,35,25,35,TRUE
null,null,psychophysics,18,84146,0.0-3.0-1.7,,key,null,16.66521667,960,468.5,,,,,,,,
716.4,arrowleft,psychophysics,19,84872,0.0-3.0-0.8,,key,arrowleft,16.66148837,960,468.5,9,1,1,23,15,25,35,FALSE
null,null,psychophysics,20,85881,0.0-3.0-1.8,,key,null,16.66630508,960,468.5,,,,,,,,
984.8,arrowright,psychophysics,21,86873,0.0-3.0-0.9,,key,arrowright,16.66116949,960,468.5,10,1,1,30,35,25,35,TRUE
null,null,psychophysics,22,87882,0.0-3.0-1.9,,key,null,16.66555,960,468.5,,,,,,,,
1295.5,arrowright,psychophysics,23,89182,0.0-3.0-0.10,,key,arrowright,16.66217105,960,468.5,11,1,1,26,15,25,35,TRUE
null,null,psychophysics,24,90188,0.0-3.0-1.10,,key,null,16.6642,960,468.5,,,,,,,,
1371.2,arrowleft,psychophysics,25,91563,0.0-3.0-0.11,,key,arrowleft,16.66228395,960,468.5,12,1,-1,27,15,25,35,TRUE
null,null,psychophysics,26,92579,0.0-3.0-1.11,,key,null,16.66326667,960,468.5,,,,,,,,
1065.8,arrowleft,psychophysics,27,93656,0.0-3.0-0.12,,key,arrowleft,16.66184375,960,468.5,13,1,-1,27,15,25,35,TRUE
null,null,psychophysics,28,94663,0.0-3.0-1.12,,key,null,16.66216667,960,468.5,,,,,,,,
1249.6,arrowright,psychophysics,29,95916,0.0-3.0-0.13,,key,arrowright,16.664,960,468.5,14,1,1,27,35,25,35,TRUE
null,null,psychophysics,30,96946,0.0-3.0-1.13,,key,null,16.66439344,960,468.5,,,,,,,,
1348,arrowleft,psychophysics,31,98296,0.0-3.0-0.14,,key,arrowleft,16.66265,960,468.5,15,1,-1,30,35,25,35,TRUE
null,null,psychophysics,32,99298,0.0-3.0-1.14,,key,null,16.66310169,960,468.5,,,,,,,,
1494.4,arrowright,psychophysics,33,100795,0.0-3.0-0.15,,key,arrowright,16.66231818,960,468.5,16,1,-1,23,35,25,35,FALSE
null,null,psychophysics,34,101811,0.0-3.0-1.15,,key,null,16.66252459,960,468.5,,,,,,,,
1067.8,arrowright,psychophysics,35,102881,0.0-3.0-0.16,,key,arrowright,16.66401587,960,468.5,17,1,1,30,15,25,35,TRUE
null,null,psychophysics,36,103892,0.0-3.0-1.16,,key,null,16.66235593,960,468.5,,,,,,,,
914.7,arrowright,psychophysics,37,104816,0.0-3.0-0.17,,key,arrowright,16.65970909,960,468.5,18,1,-1,20,15,25,35,FALSE
null,null,psychophysics,38,105827,0.0-3.0-1.17,,key,null,16.66491667,960,468.5,,,,,,,,
