rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger
316103.1,"{""p_id"":""1493"",""age"":""19"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}",survey-html-form,0,316114,0.0-0.0,,,,,,,,,,,,,,
8703.9, ,html-keyboard-response,1,324820,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>",,,,,,,,,,,,,
36607.4,arrowleft,psychophysics,2,361453,0.0-2.0,,key,arrowleft,16.67334957,720,373,,,,,,,,
802.7,arrowleft,psychophysics,3,362263,0.0-3.0-0.0,,key,arrowleft,16.666,720,373,1,1,-1,20,35,25,35,TRUE
null,null,psychophysics,4,363271,0.0-3.0-1.0,,key,null,16.666,720,373,,,,,,,,
14851.8,arrowright,psychophysics,5,378127,0.0-3.0-0.1,,key,arrowright,16.6665809,720,373,2,1,-1,20,35,25,35,FALSE
null,null,psychophysics,6,379136,0.0-3.0-1.1,,key,null,16.666,720,373,,,,,,,,
338,arrowright,psychophysics,7,379477,0.0-3.0-0.2,,key,arrowright,16.666,720,373,3,1,-1,23,15,25,35,FALSE
null,null,psychophysics,8,380487,0.0-3.0-1.2,,key,null,16.666,720,373,,,,,,,,
3217.9,arrowright,psychophysics,9,383710,0.0-3.0-0.3,,key,arrowright,16.666,720,373,4,1,-1,30,35,25,35,FALSE
null,null,psychophysics,10,384720,0.0-3.0-1.3,,key,null,16.666,720,373,,,,,,,,
136.8,arrowright,psychophysics,11,384862,0.0-3.0-0.4,,key,arrowright,16.666,720,373,5,1,1,30,35,25,35,TRUE
null,null,psychophysics,12,385870,0.0-3.0-1.4,,key,null,16.67516949,720,373,,,,,,,,
2218.1,arrowleft,psychophysics,13,388091,0.0-3.0-0.5,,key,arrowleft,16.666,720,373,6,1,1,30,15,25,35,FALSE
null,null,psychophysics,14,389095,0.0-3.0-1.5,,key,null,16.666,720,373,,,,,,,,
784,arrowleft,psychophysics,15,389881,0.0-3.0-0.6,,key,arrowleft,16.666,720,373,7,1,1,23,15,25,35,FALSE
null,null,psychophysics,16,390887,0.0-3.0-1.6,,key,null,16.666,720,373,,,,,,,,
939.6,arrowright,psychophysics,17,391829,0.0-3.0-0.7,,key,arrowright,16.666,720,373,8,1,-1,26,15,25,35,FALSE
null,null,psychophysics,18,392830,0.0-3.0-1.7,,key,null,16.666,720,373,,,,,,,,
601.9,arrowright,psychophysics,19,393435,0.0-3.0-0.8,,key,arrowright,16.666,720,373,9,1,-1,24,15,25,35,FALSE
null,null,psychophysics,20,394439,0.0-3.0-1.8,,key,null,16.666,720,373,,,,,,,,
1002.2,arrowleft,psychophysics,21,395444,0.0-3.0-0.9,,key,arrowleft,16.666,720,373,10,1,1,25,35,25,35,FALSE
null,null,psychophysics,22,396448,0.0-3.0-1.9,,key,null,16.666,720,373,,,,,,,,
1049.5,arrowright,psychophysics,23,397499,0.0-3.0-0.10,,key,arrowright,16.666,720,373,11,1,1,26,35,25,35,TRUE
null,null,psychophysics,24,398504,0.0-3.0-1.10,,key,null,16.666,720,373,,,,,,,,
2124.3,arrowleft,psychophysics,25,400631,0.0-3.0-0.11,,key,arrowleft,16.666,720,373,12,1,1,20,35,25,35,FALSE
null,null,psychophysics,26,401638,0.0-3.0-1.11,,key,null,16.666,720,373,,,,,,,,
637.4,arrowleft,psychophysics,27,402279,0.0-3.0-0.12,,key,arrowleft,16.666,720,373,13,1,1,23,15,25,35,FALSE
null,null,psychophysics,28,403287,0.0-3.0-1.12,,key,null,16.666,720,373,,,,,,,,
1929.1,arrowleft,psychophysics,29,405219,0.0-3.0-0.13,,key,arrowleft,16.67061739,720,373,14,1,1,27,15,25,35,FALSE
null,null,psychophysics,30,406223,0.0-3.0-1.13,,key,null,16.666,720,373,,,,,,,,
801.8,arrowright,psychophysics,31,407028,0.0-3.0-0.14,,key,arrowright,16.666,720,373,15,1,1,23,35,25,35,TRUE
null,null,psychophysics,32,408032,0.0-3.0-1.14,,key,null,16.666,720,373,,,,,,,,
1488,arrowleft,psychophysics,33,409522,0.0-3.0-0.15,,key,arrowleft,16.666,720,373,16,1,-1,30,35,25,35,TRUE
null,null,psychophysics,34,410524,0.0-3.0-1.15,,key,null,16.666,720,373,,,,,,,,
834,arrowright,psychophysics,35,411360,0.0-3.0-0.16,,key,arrowright,16.666,720,373,17,1,1,24,35,25,35,TRUE
null,null,psychophysics,36,412369,0.0-3.0-1.16,,key,null,16.666,720,373,,,,,,,,
536.6,arrowright,psychophysics,37,412910,0.0-3.0-0.17,,key,arrowright,16.666,720,373,18,1,-1,20,15,25,35,FALSE
null,null,psychophysics,38,413922,0.0-3.0-1.17,,key,null,16.666,720,373,,,,,,,,
435.5,arrowright,psychophysics,39,414360,0.0-3.0-0.18,,key,arrowright,16.666,720,373,19,1,-1,25,15,25,35,FALSE
null,null,psychophysics,40,415369,0.0-3.0-1.18,,key,null,16.666,720,373,,,,,,,,
572.9,arrowright,psychophysics,41,415944,0.0-3.0-0.19,,key,arrowright,16.666,720,373,20,1,-1,26,15,25,35,FALSE
null,null,psychophysics,42,416952,0.0-3.0-1.19,,key,null,16.666,720,373,,,,,,,,
1358.4,arrowright,psychophysics,43,418316,0.0-3.0-0.20,,key,arrowright,16.666,720,373,21,1,-1,26,35,25,35,FALSE
null,null,psychophysics,44,419321,0.0-3.0-1.20,,key,null,16.666,720,373,,,,,,,,
1504.8,arrowright,psychophysics,45,420828,0.0-3.0-0.21,,key,arrowright,16.666,720,373,22,1,-1,20,15,25,35,FALSE
null,null,psychophysics,46,421832,0.0-3.0-1.21,,key,null,16.666,720,373,,,,,,,,
2058.5,arrowleft,psychophysics,47,423894,0.0-3.0-0.22,,key,arrowleft,16.666,720,373,23,1,1,24,15,25,35,FALSE
null,null,psychophysics,48,424896,0.0-3.0-1.22,,key,null,16.666,720,373,,,,,,,,
778.5,arrowleft,psychophysics,49,425676,0.0-3.0-0.23,,key,arrowleft,16.67745652,720,373,24,1,1,24,15,25,35,FALSE
null,null,psychophysics,50,426688,0.0-3.0-1.23,,key,null,16.666,720,373,,,,,,,,
1734.7,arrowleft,psychophysics,51,428425,0.0-3.0-0.24,,key,arrowleft,16.666,720,373,25,1,-1,20,35,25,35,TRUE
null,null,psychophysics,52,429432,0.0-3.0-1.24,,key,null,16.666,720,373,,,,,,,,
740.9,arrowright,psychophysics,53,430175,0.0-3.0-0.25,,key,arrowright,16.666,720,373,26,1,-1,23,35,25,35,FALSE
null,null,psychophysics,54,431185,0.0-3.0-1.25,,key,null,16.666,720,373,,,,,,,,
1410,arrowleft,psychophysics,55,432597,0.0-3.0-0.26,,key,arrowleft,16.666,720,373,27,1,1,30,35,25,35,FALSE
null,null,psychophysics,56,433601,0.0-3.0-1.26,,key,null,16.666,720,373,,,,,,,,
532.9,arrowleft,psychophysics,57,434136,0.0-3.0-0.27,,key,arrowleft,16.666,720,373,28,2,1,20,15,25,35,FALSE
null,null,psychophysics,58,435139,0.0-3.0-1.27,,key,null,16.666,720,373,,,,,,,,
122864.9, ,html-keyboard-response,59,558008,0.0-3.0-2.27-0.27,"<div style=""color: white; text-align: center; vertical-align: top; display: inline-block; width: 800px; margin: auto""><p>You have completed 10% of the trials. You are on block 2 of 10. <br>Good job! Take a break if you need to.</p><p>Press any key to continue the experiment.</p></div>",,,,,,,,,,,,,
5082.7,arrowleft,psychophysics,60,564103,0.0-3.0-0.28,,key,arrowleft,16.666,720,373,29,2,1,23,15,25,35,FALSE
null,null,psychophysics,61,565107,0.0-3.0-1.28,,key,null,16.666,720,373,,,,,,,,
579.2,arrowright,psychophysics,62,565688,0.0-3.0-0.29,,key,arrowright,16.666,720,373,30,2,-1,30,15,25,35,FALSE
null,null,psychophysics,63,566689,0.0-3.0-1.29,,key,null,16.666,720,373,,,,,,,,
463.5,arrowleft,psychophysics,64,567155,0.0-3.0-0.30,,key,arrowleft,16.666,720,373,31,2,1,25,15,25,35,FALSE
null,null,psychophysics,65,568155,0.0-3.0-1.30,,key,null,16.666,720,373,,,,,,,,
503.3,arrowleft,psychophysics,66,568661,0.0-3.0-0.31,,key,arrowleft,16.666,720,373,32,2,1,25,15,25,35,FALSE
null,null,psychophysics,67,569669,0.0-3.0-1.31,,key,null,16.666,720,373,,,,,,,,
523.7,arrowright,psychophysics,68,570194,0.0-3.0-0.32,,key,arrowright,16.666,720,373,33,2,-1,30,35,25,35,FALSE
null,null,psychophysics,69,571204,0.0-3.0-1.32,,key,null,16.666,720,373,,,,,,,,
621.6,arrowright,psychophysics,70,571828,0.0-3.0-0.33,,key,arrowright,16.666,720,373,34,2,1,30,35,25,35,TRUE
null,null,psychophysics,71,572835,0.0-3.0-1.33,,key,null,16.666,720,373,,,,,,,,
723.1,arrowright,psychophysics,72,573561,0.0-3.0-0.34,,key,arrowright,16.666,720,373,35,2,1,30,35,25,35,TRUE
null,null,psychophysics,73,574564,0.0-3.0-1.34,,key,null,16.666,720,373,,,,,,,,
501.6,arrowleft,psychophysics,74,575068,0.0-3.0-0.35,,key,arrowleft,16.666,720,373,36,2,1,27,15,25,35,FALSE
null,null,psychophysics,75,576071,0.0-3.0-1.35,,key,null,16.666,720,373,,,,,,,,
500.2,arrowright,psychophysics,76,576575,0.0-3.0-0.36,,key,arrowright,16.666,720,373,37,2,-1,25,15,25,35,FALSE
null,null,psychophysics,77,577580,0.0-3.0-1.36,,key,null,16.666,720,373,,,,,,,,
431,arrowright,psychophysics,78,578013,0.0-3.0-0.37,,key,arrowright,16.666,720,373,38,2,-1,26,15,25,35,FALSE
null,null,psychophysics,79,579016,0.0-3.0-1.37,,key,null,16.56583333,720,373,,,,,,,,
12483,arrowright,psychophysics,80,591507,0.0-3.0-0.38,,key,arrowright,16.666,720,373,39,2,1,24,35,25,35,TRUE
null,null,psychophysics,81,592516,0.0-3.0-1.38,,key,null,16.666,720,373,,,,,,,,
777.1,arrowleft,psychophysics,82,593296,0.0-3.0-0.39,,key,arrowleft,16.666,720,373,40,2,1,20,15,25,35,FALSE
null,null,psychophysics,83,594300,0.0-3.0-1.39,,key,null,16.666,720,373,,,,,,,,
1652.4,arrowright,psychophysics,84,595955,0.0-3.0-0.40,,key,arrowright,16.666,720,373,41,2,1,23,35,25,35,TRUE
null,null,psychophysics,85,596966,0.0-3.0-1.40,,key,null,16.666,720,373,,,,,,,,
503.5,arrowleft,psychophysics,86,597472,0.0-3.0-0.41,,key,arrowleft,16.666,720,373,42,2,1,20,15,25,35,FALSE
null,null,psychophysics,87,598477,0.0-3.0-1.41,,key,null,16.67567797,720,373,,,,,,,,
462.3,arrowright,psychophysics,88,598942,0.0-3.0-0.42,,key,arrowright,16.666,720,373,43,2,-1,30,15,25,35,FALSE
null,null,psychophysics,89,599949,0.0-3.0-1.42,,key,null,16.666,720,373,,,,,,,,
854.1,arrowright,psychophysics,90,600806,0.0-3.0-0.43,,key,arrowright,16.666,720,373,44,2,-1,26,35,25,35,FALSE
null,null,psychophysics,91,601814,0.0-3.0-1.43,,key,null,16.666,720,373,,,,,,,,
884,arrowright,psychophysics,92,602700,0.0-3.0-0.44,,key,arrowright,16.666,720,373,45,2,1,27,35,25,35,TRUE
null,null,psychophysics,93,603703,0.0-3.0-1.44,,key,null,16.666,720,373,,,,,,,,
458.1,arrowright,psychophysics,94,604163,0.0-3.0-0.45,,key,arrowright,16.666,720,373,46,2,-1,27,15,25,35,FALSE
null,null,psychophysics,95,605166,0.0-3.0-1.45,,key,null,16.666,720,373,,,,,,,,
444,arrowleft,psychophysics,96,605613,0.0-3.0-0.46,,key,arrowleft,16.666,720,373,47,2,1,30,15,25,35,FALSE
null,null,psychophysics,97,606617,0.0-3.0-1.46,,key,null,16.666,720,373,,,,,,,,
