rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger
177254.3,"{""p_id"":""8147"",""age"":""19"",""handedness"":""right"",""sex"":""male"",""other_sex"":""""}",survey-html-form,0,177257,0.0-0.0,,,,,,,,,,,,,,
9838.5, ,html-keyboard-response,1,187096,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>",,,,,,,,,,,,,
21269, ,psychophysics,2,208379,0.0-2.0,,key, ,16.66769514,1280,664.5,,,,,,,,
3632.7,arrowright,psychophysics,3,212025,0.0-3.0-0.0,,key,arrowright,16.66786239,1280,664.5,1,1,1,25,35,25,35,TRUE
null,null,psychophysics,4,213030,0.0-3.0-1.0,,key,null,16.66901695,1280,664.5,,,,,,,,
1415.6,arrowleft,psychophysics,5,214458,0.0-3.0-0.1,,key,arrowleft,16.67292941,1280,664.5,2,1,-1,30,35,25,35,TRUE
null,null,psychophysics,6,215461,0.0-3.0-1.1,,key,null,16.66911864,1280,664.5,,,,,,,,
1055.6,arrowright,psychophysics,7,216522,0.0-3.0-0.2,,key,arrowright,16.66792063,1280,664.5,3,1,-1,26,35,25,35,FALSE
null,null,psychophysics,8,217526,0.0-3.0-1.2,,key,null,16.66889831,1280,664.5,,,,,,,,
702.4,arrowright,psychophysics,9,218233,0.0-3.0-0.3,,key,arrowright,16.66647619,1280,664.5,4,1,1,27,15,25,35,TRUE
null,null,psychophysics,10,219238,0.0-3.0-1.3,,key,null,16.66501695,1280,664.5,,,,,,,,
3120.3,arrowleft,psychophysics,11,222361,0.0-3.0-0.4,,key,arrowleft,16.66898387,1280,664.5,5,1,-1,25,35,25,35,TRUE
null,null,psychophysics,12,223365,0.0-3.0-1.4,,key,null,16.667,1280,664.5,,,,,,,,
3642,arrowleft,psychophysics,13,227018,0.0-3.0-0.5,,key,arrowleft,16.6673653,1280,664.5,6,1,1,24,35,25,35,FALSE
null,null,psychophysics,14,228022,0.0-3.0-1.5,,key,null,16.66762712,1280,664.5,,,,,,,,
1119.8,arrowright,psychophysics,15,229146,0.0-3.0-0.6,,key,arrowright,16.6670303,1280,664.5,7,1,-1,20,35,25,35,FALSE
null,null,psychophysics,16,230149,0.0-3.0-1.6,,key,null,16.66844068,1280,664.5,,,,,,,,
1498.2,arrowleft,psychophysics,17,231657,0.0-3.0-0.7,,key,arrowleft,16.66893333,1280,664.5,8,1,1,23,15,25,35,FALSE
null,null,psychophysics,18,232662,0.0-3.0-1.7,,key,null,16.6700678,1280,664.5,,,,,,,,
3871.1,arrowleft,psychophysics,19,236538,0.0-3.0-0.8,,key,arrowleft,16.66796983,1280,664.5,9,1,-1,25,15,25,35,TRUE
null,null,psychophysics,20,237541,0.0-3.0-1.8,,key,null,16.66833898,1280,664.5,,,,,,,,
689.6,arrowright,psychophysics,21,238235,0.0-3.0-0.9,,key,arrowright,16.66390244,1280,664.5,10,1,-1,20,15,25,35,FALSE
null,null,psychophysics,22,239246,0.0-3.0-1.9,,key,null,16.67016949,1280,664.5,,,,,,,,
662.6,arrowleft,psychophysics,23,239913,0.0-3.0-0.10,,key,arrowleft,16.66874359,1280,664.5,11,1,-1,27,15,25,35,TRUE
null,null,psychophysics,24,240916,0.0-3.0-1.10,,key,null,16.6660339,1280,664.5,,,,,,,,
1661.4,arrowleft,psychophysics,25,242585,0.0-3.0-0.11,,key,arrowleft,16.66828,1280,664.5,12,1,1,26,35,25,35,FALSE
null,null,psychophysics,26,243590,0.0-3.0-1.11,,key,null,16.667,1280,664.5,,,,,,,,
2684.9,arrowright,psychophysics,27,246280,0.0-3.0-0.12,,key,arrowright,16.6657125,1280,664.5,13,1,-1,23,15,25,35,FALSE
null,null,psychophysics,28,247283,0.0-3.0-1.12,,key,null,16.66964407,1280,664.5,,,,,,,,
1904.2,arrowright,psychophysics,29,249193,0.0-3.0-0.13,,key,arrowright,16.66635088,1280,664.5,14,1,1,26,35,25,35,TRUE
null,null,psychophysics,30,250198,0.0-3.0-1.13,,key,null,16.66686441,1280,664.5,,,,,,,,
2446.4,arrowright,psychophysics,31,252649,0.0-3.0-0.14,,key,arrowright,16.66764384,1280,664.5,15,1,1,27,35,25,35,TRUE
null,null,psychophysics,32,253652,0.0-3.0-1.14,,key,null,16.6696,1280,664.5,,,,,,,,
3217.2,arrowright,psychophysics,33,256874,0.0-3.0-0.15,,key,arrowright,16.66766667,1280,664.5,16,1,-1,24,35,25,35,FALSE
null,null,psychophysics,34,257877,0.0-3.0-1.15,,key,null,16.67477966,1280,664.5,,,,,,,,
1568.1,arrowright,psychophysics,35,259449,0.0-3.0-0.16,,key,arrowright,16.66587097,1280,664.5,17,1,1,30,15,25,35,TRUE
null,null,psychophysics,36,260452,0.0-3.0-1.16,,key,null,16.6725,1280,664.5,,,,,,,,
1039.7,arrowleft,psychophysics,37,261497,0.0-3.0-0.17,,key,arrowleft,16.6674918,1280,664.5,18,1,1,24,15,25,35,FALSE
null,null,psychophysics,38,262501,0.0-3.0-1.17,,key,null,16.66681356,1280,664.5,,,,,,,,
1770.6,arrowright,psychophysics,39,264281,0.0-3.0-0.18,,key,arrowright,16.66633019,1280,664.5,19,1,1,30,35,25,35,TRUE
null,null,psychophysics,40,265284,0.0-3.0-1.18,,key,null,16.67522034,1280,664.5,,,,,,,,
1179.2,arrowleft,psychophysics,41,266474,0.0-3.0-0.19,,key,arrowleft,16.66412676,1280,664.5,20,1,-1,24,35,25,35,TRUE
null,null,psychophysics,42,267478,0.0-3.0-1.19,,key,null,16.67125424,1280,664.5,,,,,,,,
721.3,arrowleft,psychophysics,43,268203,0.0-3.0-0.20,,key,arrowleft,16.66597674,1280,664.5,21,1,-1,30,15,25,35,TRUE
null,null,psychophysics,44,269213,0.0-3.0-1.20,,key,null,16.66644068,1280,664.5,,,,,,,,
742.4,arrowright,psychophysics,45,269960,0.0-3.0-0.21,,key,arrowright,16.66781818,1280,664.5,22,1,1,27,15,25,35,TRUE
null,null,psychophysics,46,270966,0.0-3.0-1.21,,key,null,16.66857627,1280,664.5,,,,,,,,
993.7,arrowright,psychophysics,47,271961,0.0-3.0-0.22,,key,arrowright,16.66964407,1280,664.5,23,1,1,26,15,25,35,TRUE
null,null,psychophysics,48,272965,0.0-3.0-1.22,,key,null,16.67027119,1280,664.5,,,,,,,,
1361.9,arrowleft,psychophysics,49,274328,0.0-3.0-0.23,,key,arrowleft,16.66732099,1280,664.5,24,1,-1,26,35,25,35,TRUE
null,null,psychophysics,50,275333,0.0-3.0-1.23,,key,null,16.66815254,1280,664.5,,,,,,,,
4664.2,arrowleft,psychophysics,51,280009,0.0-3.0-0.24,,key,arrowleft,16.66846071,1280,664.5,25,1,-1,25,35,25,35,TRUE
null,null,psychophysics,52,281014,0.0-3.0-1.24,,key,null,16.66530508,1280,664.5,,,,,,,,
1391.4,arrowleft,psychophysics,53,282409,0.0-3.0-0.25,,key,arrowleft,16.66824096,1280,664.5,26,1,-1,27,35,25,35,TRUE
null,null,psychophysics,54,283413,0.0-3.0-1.25,,key,null,16.66633898,1280,664.5,,,,,,,,
4114.1,arrowleft,psychophysics,55,287529,0.0-3.0-0.26,,key,arrowleft,16.6676748,1280,664.5,27,1,-1,26,35,25,35,TRUE
null,null,psychophysics,56,288533,0.0-3.0-1.26,,key,null,16.66789831,1280,664.5,,,,,,,,
1135.3,arrowright,psychophysics,57,289672,0.0-3.0-0.27,,key,arrowright,16.66629412,1280,664.5,28,2,-1,23,15,25,35,FALSE
null,null,psychophysics,58,290678,0.0-3.0-1.27,,key,null,16.67320339,1280,664.5,,,,,,,,
3521.9, ,html-keyboard-response,59,294189,0.0-3.0-2.27-0.27,"<div style=""color: white; text-align: center; vertical-align: top; display: inline-block; width: 800px; margin: auto""><p>You have completed 10% of the trials. You are on block 2 of 10. <br>Good job! Take a break if you need to.</p><p>Press any key to continue the experiment.</p></div>",,,,,,,,,,,,,
2976.4,arrowleft,psychophysics,60,298189,0.0-3.0-0.28,,key,arrowleft,16.76202247,1280,664.5,29,2,-1,25,35,25,35,TRUE
null,null,psychophysics,61,299191,0.0-3.0-1.28,,key,null,16.6729661,1280,664.5,,,,,,,,
890.3,arrowleft,psychophysics,62,300093,0.0-3.0-0.29,,key,arrowleft,16.66518519,1280,664.5,30,2,1,24,15,25,35,FALSE
null,null,psychophysics,63,301103,0.0-3.0-1.29,,key,null,16.66691525,1280,664.5,,,,,,,,
2075,arrowright,psychophysics,64,303182,0.0-3.0-0.30,,key,arrowright,16.66849194,1280,664.5,31,2,-1,24,15,25,35,FALSE
null,null,psychophysics,65,304191,0.0-3.0-1.30,,key,null,16.66567797,1280,664.5,,,,,,,,
801.7,arrowleft,psychophysics,66,305005,0.0-3.0-0.31,,key,arrowleft,16.67129167,1280,664.5,32,2,-1,26,35,25,35,TRUE
null,null,psychophysics,67,306008,0.0-3.0-1.31,,key,null,16.6730339,1280,664.5,,,,,,,,
