"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","responses","button_pressed","images","left_choice","right_choice"
"","image-button-response","53","228018","0.0-53.0","null","stimuli/images_hvm10/im9.png","","","null","9","0","8"
"","html-button-response","54","229191","0.0-54.0","1169.9000000953674","","","","0","","",""
"","html-keyboard-response","55","230197","0.0-55.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","56","230704","0.0-56.0","null","stimuli/images_hvm10/im197.png","","","null","197","6","9"
"","html-button-response","57","231723","0.0-57.0","1015.7000000476837","","","","1","","",""
"","html-keyboard-response","58","232730","0.0-58.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","59","233237","0.0-59.0","null","stimuli/images_hvm10/im99.png","","","null","99","0","4"
"","html-button-response","60","234857","0.0-60.0","1616","","","","0","","",""
"","html-keyboard-response","61","235864","0.0-61.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","62","236372","0.0-62.0","null","stimuli/images_hvm10/im193.png","","","null","193","2","9"
"","html-button-response","63","237442","0.0-63.0","1066.7000000476837","","","","1","","",""
"","html-keyboard-response","64","238447","0.0-64.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","65","238956","0.0-65.0","null","stimuli/images_hvm10/im76.png","","","null","76","5","3"
"","html-button-response","66","239783","0.0-66.0","823.7000000476837","","","","1","","",""
"","html-keyboard-response","67","240786","0.0-67.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","68","241290","0.0-68.0","null","stimuli/images_hvm10/im154.png","","","null","154","7","5"
"","html-button-response","69","242402","0.0-69.0","1109.7000000476837","","","","0","","",""
"","html-keyboard-response","70","243406","0.0-70.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","71","243914","0.0-71.0","null","stimuli/images_hvm10/im18.png","","","null","18","1","0"
"","html-button-response","72","244975","0.0-72.0","1058.1999998092651","","","","1","","",""
"","html-keyboard-response","73","245980","0.0-73.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","74","246489","0.0-74.0","null","stimuli/images_hvm10/im36.png","","","null","36","1","9"
