"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","responses","button_pressed","images","left_choice","right_choice"
"","image-button-response","74","93257","0.0-74.0","null","stimuli/images_hvm10/im145.png","","","null","145","7","5"
"","html-button-response","75","94559","0.0-75.0","1299.5999999046326","","","","0","","",""
"","html-keyboard-response","76","95562","0.0-76.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","77","96066","0.0-77.0","null","stimuli/images_hvm10/im24.png","","","null","24","1","2"
"","html-button-response","78","96744","0.0-78.0","676.6999998092651","","","","0","","",""
"","html-keyboard-response","79","97746","0.0-79.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","80","98250","0.0-80.0","null","stimuli/images_hvm10/im1.png","","","null","1","0","2"
"","html-button-response","81","98827","0.0-81.0","575","","","","0","","",""
"","html-keyboard-response","82","99832","0.0-82.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","83","100335","0.0-83.0","null","stimuli/images_hvm10/im173.png","","","null","173","1","8"
"","html-button-response","84","101294","0.0-84.0","956.8999996185303","","","","1","","",""
"","html-keyboard-response","85","102296","0.0-85.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","86","102803","0.0-86.0","null","stimuli/images_hvm10/im8.png","","","null","8","6","0"
"","html-button-response","87","103724","0.0-87.0","919.4000000953674","","","","1","","",""
"","html-keyboard-response","88","104731","0.0-88.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","89","105238","0.0-89.0","null","stimuli/images_hvm10/im23.png","","","null","23","1","8"
"","html-button-response","90","106275","0.0-90.0","1035.5999999046326","","","","0","","",""
"","html-keyboard-response","91","107281","0.0-91.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","92","107789","0.0-92.0","null","stimuli/images_hvm10/im120.png","","","null","120","6","4"
"","html-button-response","93","108412","0.0-93.0","621.5999999046326","","","","0","","",""
"","html-keyboard-response","94","109418","0.0-94.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","95","109924","0.0-95.0","null","stimuli/images_hvm10/im49.png","","","null","49","4","2"
"","html-button-response","96","110820","0.0-96.0","894","","","","0","","",""
"","html-keyboard-response","97","111826","0.0-97.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","98","112333","0.0-98.0","null","stimuli/images_hvm10/im9.png","","","null","9","5","0"
"","html-button-response","99","113429","0.0-99.0","1093.7999997138977","","","","1","","",""
"","html-keyboard-response","100","114430","0.0-100.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","101","114934","0.0-101.0","null","stimuli/images_hvm10/im198.png","","","null","198","3","9"
"","html-button-response","102","115534","0.0-102.0","597.2999997138977","","","","1","","",""
"","html-keyboard-response","103","116540","0.0-103.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","104","117047","0.0-104.0","null","stimuli/images_hvm10/im149.png","","","null","149","7","3"
"","html-button-response","105","118237","0.0-105.0","1188","","","","0","","",""
"","html-keyboard-response","106","119244","0.0-106.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","107","119747","0.0-107.0","null","stimuli/images_hvm10/im58.png","","","null","58","0","2"
"","html-button-response","108","120943","0.0-108.0","1193.9000000953674","","","","1","","",""
"","html-keyboard-response","109","121950","0.0-109.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","110","122457","0.0-110.0","null","stimuli/images_hvm10/im37.png","","","null","37","1","9"
"","html-button-response","111","123243","0.0-111.0","784.3000001907349","","","","1","","",""
"","html-keyboard-response","112","124249","0.0-112.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","113","124756","0.0-113.0","null","stimuli/images_hvm10/im187.png","","","null","187","7","9"
"","html-button-response","114","125317","0.0-114.0","559.4000000953674","","","","1","","",""
"","html-keyboard-response","115","126323","0.0-115.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","116","126830","0.0-116.0","null","stimuli/images_hvm10/im33.png","","","null","33","1","9"
"","html-button-response","117","127768","0.0-117.0","935.8000001907349","","","","0","","",""
"","html-keyboard-response","118","128771","0.0-118.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","119","129279","0.0-119.0","null","stimuli/images_hvm10/im165.png","","","null","165","9","8"
"","html-button-response","120","130344","0.0-120.0","1062.7000002861023","","","","1","","",""
"","html-keyboard-response","121","131350","0.0-121.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","122","131857","0.0-122.0","null","stimuli/images_hvm10/im16.png","","","null","16","6","0"
"","html-button-response","123","132380","0.0-123.0","521.7999997138977","","","","1","","",""
"","html-keyboard-response","124","133386","0.0-124.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","125","133890","0.0-125.0","null","stimuli/images_hvm10/im20.png","","","null","20","9","1"
"","html-button-response","126","134485","0.0-126.0","593","","","","1","","",""
"","html-keyboard-response","127","135491","0.0-127.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","128","135998","0.0-128.0","null","stimuli/images_hvm10/im121.png","","","null","121","7","6"
"","html-button-response","129","137111","0.0-129.0","1110.9000000953674","","","","0","","",""
"","html-keyboard-response","130","138115","0.0-130.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","131","138617","0.0-131.0","null","stimuli/images_hvm10/im92.png","","","null","92","4","1"
"","html-button-response","132","139495","0.0-132.0","875.2999997138977","","","","1","","",""
"","html-keyboard-response","133","140500","0.0-133.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","134","141002","0.0-134.0","null","stimuli/images_hvm10/im100.png","","","null","100","5","7"
"","html-button-response","135","141907","0.0-135.0","902.8000001907349","","","","0","","",""
"","html-keyboard-response","136","142914","0.0-136.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","137","143421","0.0-137.0","null","stimuli/images_hvm10/im26.png","","","null","26","4","1"
"","html-button-response","138","144928","0.0-138.0","1504.5","","","","1","","",""
"","html-keyboard-response","139","145934","0.0-139.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","140","146442","0.0-140.0","null","stimuli/images_hvm10/im31.png","","","null","31","3","1"
"","html-button-response","141","147034","0.0-141.0","589.9000000953674","","","","1","","",""
"","html-keyboard-response","142","148038","0.0-142.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","143","148543","0.0-143.0","null","stimuli/images_hvm10/im157.png","","","null","157","3","7"
"","html-button-response","144","149178","0.0-144.0","633.6999998092651","","","","1","","",""
"","html-keyboard-response","145","150185","0.0-145.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","146","150689","0.0-146.0","null","stimuli/images_hvm10/im143.png","","","null","143","7","1"
"","html-button-response","147","151260","0.0-147.0","568.4000000953674","","","","1","","",""
"","html-keyboard-response","148","152262","0.0-148.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","149","152767","0.0-149.0","null","stimuli/images_hvm10/im46.png","","","null","46","2","3"
"","html-button-response","150","153632","0.0-150.0","862.5","","","","0","","",""
"","html-keyboard-response","151","154638","0.0-151.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","152","155141","0.0-152.0","null","stimuli/images_hvm10/im110.png","","","null","110","4","5"
"","html-button-response","153","155987","0.0-153.0","844","","","","1","","",""
"","html-keyboard-response","154","156991","0.0-154.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","155","157498","0.0-155.0","null","stimuli/images_hvm10/im171.png","","","null","171","1","8"
"","html-button-response","156","158331","0.0-156.0","830.9000000953674","","","","1","","",""
"","html-keyboard-response","157","159338","0.0-157.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","158","159845","0.0-158.0","null","stimuli/images_hvm10/im2.png","","","null","2","0","5"
"","html-button-response","159","160973","0.0-159.0","1126.0999999046326","","","","0","","",""
"","html-keyboard-response","160","161980","0.0-160.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","161","162484","0.0-161.0","null","stimuli/images_hvm10/im94.png","","","null","94","6","4"
"","html-button-response","162","163405","0.0-162.0","919.4000000953674","","","","1","","",""
"","html-keyboard-response","163","164408","0.0-163.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","164","164912","0.0-164.0","null","stimuli/images_hvm10/im172.png","","","null","172","5","8"
"","html-button-response","165","165402","0.0-165.0","488.40000009536743","","","","1","","",""
"","html-keyboard-response","166","166403","0.0-166.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","167","166908","0.0-167.0","null","stimuli/images_hvm10/im155.png","","","null","155","1","7"
"","html-button-response","168","167571","0.0-168.0","661.6000003814697","","","","1","","",""
"","html-keyboard-response","169","168577","0.0-169.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","170","169080","0.0-170.0","null","stimuli/images_hvm10/im63.png","","","null","63","7","3"
"","html-button-response","171","170129","0.0-171.0","1047.5","","","","1","","",""
"","html-keyboard-response","172","171132","0.0-172.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","173","171639","0.0-173.0","null","stimuli/images_hvm10/im103.png","","","null","103","0","5"
"","html-button-response","174","172150","0.0-174.0","509.8999996185303","","","","1","","",""
"","html-keyboard-response","175","173154","0.0-175.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","176","173661","0.0-176.0","null","stimuli/images_hvm10/im164.png","","","null","164","8","4"
"","html-button-response","177","175354","0.0-177.0","1691.3000001907349","","","","0","","",""
"","html-keyboard-response","178","176359","0.0-178.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","179","176866","0.0-179.0","null","stimuli/images_hvm10/im166.png","","","null","166","8","4"
"","html-button-response","180","177814","0.0-180.0","945.6999998092651","","","","0","","",""
"","html-keyboard-response","181","178816","0.0-181.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","182","179323","0.0-182.0","null","stimuli/images_hvm10/im84.png","","","null","84","4","9"
"","html-button-response","183","180376","0.0-183.0","1051.6999998092651","","","","0","","",""
"","html-keyboard-response","184","181381","0.0-184.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","185","181887","0.0-185.0","null","stimuli/images_hvm10/im196.png","","","null","196","6","9"
"","html-button-response","186","182648","0.0-186.0","759.3000001907349","","","","1","","",""
"","html-keyboard-response","187","183652","0.0-187.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","188","184155","0.0-188.0","null","stimuli/images_hvm10/im64.png","","","null","64","6","3"
"","html-button-response","189","184721","0.0-189.0","564.5","","","","1","","",""
"","html-keyboard-response","190","185723","0.0-190.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","191","186230","0.0-191.0","null","stimuli/images_hvm10/im132.png","","","null","132","6","8"
"","html-button-response","192","186826","0.0-192.0","594.7999997138977","","","","1","","",""
"","html-keyboard-response","193","187831","0.0-193.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","194","188335","0.0-194.0","null","stimuli/images_hvm10/im3.png","","","null","3","0","8"
"","html-button-response","195","189505","0.0-195.0","1169.0999999046326","","","","0","","",""
"","html-keyboard-response","196","190507","0.0-196.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","197","191010","0.0-197.0","null","stimuli/images_hvm10/im118.png","","","null","118","8","5"
"","html-button-response","198","191594","0.0-198.0","583.0999999046326","","","","0","","",""
"","html-keyboard-response","199","192598","0.0-199.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","200","193104","0.0-200.0","null","stimuli/images_hvm10/im44.png","","","null","44","2","5"
"","html-button-response","201","193922","0.0-201.0","816.7000002861023","","","","0","","",""
"","html-keyboard-response","202","194926","0.0-202.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","203","195433","0.0-203.0","null","stimuli/images_hvm10/im159.png","","","null","159","7","1"
"","html-button-response","204","196277","0.0-204.0","842.5999999046326","","","","0","","",""
"","html-keyboard-response","205","197284","0.0-205.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","206","197788","0.0-206.0","null","stimuli/images_hvm10/im15.png","","","null","15","4","0"
"","html-button-response","207","198605","0.0-207.0","814.8000001907349","","","","1","","",""
"","html-keyboard-response","208","199607","0.0-208.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","209","200110","0.0-209.0","null","stimuli/images_hvm10/im169.png","","","null","169","2","8"
"","html-button-response","210","200666","0.0-210.0","554.4000000953674","","","","1","","",""
"","html-keyboard-response","211","201670","0.0-211.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","212","202171","0.0-212.0","null","stimuli/images_hvm10/im21.png","","","null","21","1","8"
"","html-button-response","213","202785","0.0-213.0","612.0999999046326","","","","1","","",""
"","html-keyboard-response","214","203789","0.0-214.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","215","204296","0.0-215.0","null","stimuli/images_hvm10/im128.png","","","null","128","6","5"
"","html-button-response","216","206049","0.0-216.0","1750.6999998092651","","","","0","","",""
"","html-keyboard-response","217","207051","0.0-217.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","218","207558","0.0-218.0","null","stimuli/images_hvm10/im68.png","","","null","68","7","3"
"","html-button-response","219","208395","0.0-219.0","835.4000000953674","","","","1","","",""
"","html-keyboard-response","220","209399","0.0-220.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","221","209906","0.0-221.0","null","stimuli/images_hvm10/im96.png","","","null","96","4","0"
"","html-button-response","222","210469","0.0-222.0","561","","","","1","","",""
"","html-keyboard-response","223","211473","0.0-223.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","224","211977","0.0-224.0","null","stimuli/images_hvm10/im175.png","","","null","175","9","8"
"","html-button-response","225","212677","0.0-225.0","697.6999998092651","","","","1","","",""
"","html-keyboard-response","226","213683","0.0-226.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","227","214189","0.0-227.0","null","stimuli/images_hvm10/im95.png","","","null","95","1","4"
"","html-button-response","228","215955","0.0-228.0","1763.4000000953674","","","","1","","",""
"","html-keyboard-response","229","216959","0.0-229.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","230","217463","0.0-230.0","null","stimuli/images_hvm10/im195.png","","","null","195","4","9"
"","html-button-response","231","217956","0.0-231.0","491","","","","1","","",""
"","html-keyboard-response","232","218962","0.0-232.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","233","219469","0.0-233.0","null","stimuli/images_hvm10/im111.png","","","null","111","5","6"
"","html-button-response","234","220319","0.0-234.0","848.5","","","","0","","",""
"","html-keyboard-response","235","221326","0.0-235.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","236","221833","0.0-236.0","null","stimuli/images_hvm10/im123.png","","","null","123","6","0"
"","html-button-response","237","222966","0.0-237.0","1131.0999999046326","","","","0","","",""
"","html-keyboard-response","238","223973","0.0-238.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","239","224476","0.0-239.0","null","stimuli/images_hvm10/im71.png","","","null","71","3","8"
"","html-button-response","240","225290","0.0-240.0","812.3000001907349","","","","0","","",""
"","html-keyboard-response","241","226296","0.0-241.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","242","226803","0.0-242.0","null","stimuli/images_hvm10/im30.png","","","null","30","9","1"
"","html-button-response","243","228116","0.0-243.0","1310.5","","","","1","","",""
"","html-keyboard-response","244","229118","0.0-244.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","245","229623","0.0-245.0","null","stimuli/images_hvm10/im86.png","","","null","86","0","4"
"","html-button-response","246","230252","0.0-246.0","627.0999999046326","","","","1","","",""
"","html-keyboard-response","247","231258","0.0-247.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","248","231767","0.0-248.0","null","stimuli/images_hvm10/im189.png","","","null","189","9","5"
"","html-button-response","249","232553","0.0-249.0","784.3000001907349","","","","0","","",""
"","html-keyboard-response","250","233559","0.0-250.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","251","234066","0.0-251.0","null","stimuli/images_hvm10/im194.png","","","null","194","9","6"
"","html-button-response","252","234896","0.0-252.0","827.5","","","","0","","",""
"","html-keyboard-response","253","235898","0.0-253.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","254","236402","0.0-254.0","null","stimuli/images_hvm10/im32.png","","","null","32","1","8"
"","html-button-response","255","237228","0.0-255.0","824.0999999046326","","","","0","","",""
"","html-keyboard-response","256","238234","0.0-256.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","257","238741","0.0-257.0","null","stimuli/images_hvm10/im191.png","","","null","191","1","9"
"","html-button-response","258","240062","0.0-258.0","1318.3000001907349","","","","1","","",""
"","html-keyboard-response","259","241067","0.0-259.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","260","241570","0.0-260.0","null","stimuli/images_hvm10/im127.png","","","null","127","0","6"
"","html-button-response","261","241951","0.0-261.0","379.2000002861023","","","","1","","",""
"","html-keyboard-response","262","242957","0.0-262.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","263","243463","0.0-263.0","null","stimuli/images_hvm10/im75.png","","","null","75","0","3"
"","html-button-response","264","243988","0.0-264.0","522.2999997138977","","","","1","","",""
"","html-keyboard-response","265","244990","0.0-265.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","266","245495","0.0-266.0","null","stimuli/images_hvm10/im192.png","","","null","192","9","1"
"","html-button-response","267","246371","0.0-267.0","874.5999999046326","","","","0","","",""
"","html-keyboard-response","268","247378","0.0-268.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","269","247885","0.0-269.0","null","stimuli/images_hvm10/im161.png","","","null","161","8","3"
"","html-button-response","270","248555","0.0-270.0","668.5","","","","0","","",""
"","html-keyboard-response","271","249563","0.0-271.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","272","250066","0.0-272.0","null","stimuli/images_hvm10/im51.png","","","null","51","2","5"
"","html-button-response","273","250637","0.0-273.0","569.0999999046326","","","","0","","",""
"","html-keyboard-response","274","251639","0.0-274.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","275","252146","0.0-275.0","null","stimuli/images_hvm10/im57.png","","","null","57","2","0"
"","html-button-response","276","252718","0.0-276.0","570.3000001907349","","","","0","","",""
"","html-keyboard-response","277","253724","0.0-277.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","278","254227","0.0-278.0","null","stimuli/images_hvm10/im97.png","","","null","97","4","6"
"","html-button-response","279","254743","0.0-279.0","513.6999998092651","","","","0","","",""
"","html-keyboard-response","280","255748","0.0-280.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","281","256254","0.0-281.0","null","stimuli/images_hvm10/im79.png","","","null","79","3","1"
"","html-button-response","282","256777","0.0-282.0","521","","","","0","","",""
"","html-keyboard-response","283","257779","0.0-283.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","284","258285","0.0-284.0","null","stimuli/images_hvm10/im162.png","","","null","162","2","8"
"","html-button-response","285","259451","0.0-285.0","1164.0999999046326","","","","1","","",""
"","html-keyboard-response","286","260455","0.0-286.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","287","260957","0.0-287.0","null","stimuli/images_hvm10/im156.png","","","null","156","1","7"
"","html-button-response","288","261521","0.0-288.0","562","","","","1","","",""
"","html-keyboard-response","289","262526","0.0-289.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
