run_id,condition,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
32,1,null,null,psychophysics,93,229941,0.0-3.0-1.44,"""",key,null,16.665999999999904,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,495.3999999985099,arrowleft,psychophysics,94,230448,0.0-3.0-0.45,"""",key,arrowleft,16.66600000000035,683,344.5,46,2,1,20,15,25,35,false,"2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,null,null,psychophysics,95,231452,0.0-3.0-1.45,"""",key,null,16.665999999999904,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,571,arrowleft,psychophysics,96,232028,0.0-3.0-0.46,"""",key,arrowleft,16.666000000000086,683,344.5,47,2,-1,30,35,25,35,true,"2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,null,null,psychophysics,97,233032,0.0-3.0-1.46,"""",key,null,16.66600000000035,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,718.3999999985099,arrowright,psychophysics,98,233757,0.0-3.0-0.47,"""",key,arrowright,16.665999999999517,683,344.5,48,2,1,25,15,25,35,true,"2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,null,null,psychophysics,99,234772,0.0-3.0-1.47,"""",key,null,16.665999999999865,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,759.3999999985099,arrowleft,psychophysics,100,235544,0.0-3.0-0.48,"""",key,arrowleft,16.666000000000025,683,344.5,49,2,-1,27,35,25,35,true,"2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,null,null,psychophysics,101,236548,0.0-3.0-1.48,"""",key,null,16.665999999999865,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,499,arrowright,psychophysics,102,237053,0.0-3.0-0.49,"""",key,arrowright,16.666000000000448,683,344.5,50,2,-1,26,35,25,35,false,"2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,null,null,psychophysics,103,238056,0.0-3.0-1.49,"""",key,null,16.672525423728878,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,1048.8999999985099,arrowleft,psychophysics,104,239118,0.0-3.0-0.50,"""",key,arrowleft,16.665999999999748,683,344.5,51,2,-1,26,35,25,35,true,"2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,null,null,psychophysics,105,240129,0.0-3.0-1.50,"""",key,null,16.665999999999904,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,731.4000000059605,arrowleft,psychophysics,106,240871,0.0-3.0-0.51,"""",key,arrowleft,16.666000000000086,683,344.5,52,2,-1,24,15,25,35,true,"2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,null,null,psychophysics,107,241874,0.0-3.0-1.51,"""",key,null,16.665999999999904,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,871.9000000059605,arrowright,psychophysics,108,242758,0.0-3.0-0.52,"""",key,arrowright,16.66600000000024,683,344.5,53,2,1,23,15,25,35,true,"2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,null,null,psychophysics,109,243762,0.0-3.0-1.52,"""",key,null,16.665999999999904,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,713.8000000044703,arrowright,psychophysics,110,244486,0.0-3.0-0.53,"""",key,arrowright,16.666000000000146,683,344.5,54,2,-1,24,35,25,35,false,"2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
32,1,null,null,psychophysics,111,245499,0.0-3.0-1.53,"""",key,null,16.665999999999865,683,344.5,"""","""","""","""","""","""","""","""","2021-10-05 06:48:25",99.244.207.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,"OS X",10_13_6,fe3c1d035a65c549f7011c5446f73ede
