run_id,condition,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
16,1,null,null,psychophysics,38,117027,0.0-3.0-1.17,"""",key,null,16.65776666666667,768,361,"""","""","""","""","""","""","""","""","2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
16,1,1226.7000000476837,arrowleft,psychophysics,39,118257,0.0-3.0-0.18,"""",key,arrowleft,16.658361111111137,768,361,19,1,-1,25,15,25,35,true,"2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
16,1,null,null,psychophysics,40,119260,0.0-3.0-1.18,"""",key,null,16.658449999999963,768,361,"""","""","""","""","""","""","""","""","2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
16,1,3014.5999999046326,arrowleft,psychophysics,41,122278,0.0-3.0-0.19,"""",key,arrowleft,16.658427777777817,768,361,20,1,1,23,35,25,35,false,"2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
16,1,null,null,psychophysics,42,123279,0.0-3.0-1.19,"""",key,null,16.658627118644013,768,361,"""","""","""","""","""","""","""","""","2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
16,1,2799.7999999523163,arrowright,psychophysics,43,126081,0.0-3.0-0.20,"""",key,arrowright,16.658449101796382,768,361,21,1,-1,25,15,25,35,false,"2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
16,1,null,null,psychophysics,44,127084,0.0-3.0-1.20,"""",key,null,16.659118644067657,768,361,"""","""","""","""","""","""","""","""","2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
16,1,2499.9000000953674,arrowright,psychophysics,45,129588,0.0-3.0-0.21,"""",key,arrowright,16.65805999999992,768,361,22,1,1,24,35,25,35,true,"2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
16,1,null,null,psychophysics,46,130589,0.0-3.0-1.21,"""",key,null,16.658423728813215,768,361,"""","""","""","""","""","""","""","""","2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
16,1,2730.7000000476837,arrowleft,psychophysics,47,133323,0.0-3.0-0.22,"""",key,arrowleft,16.65814110429449,768,361,23,1,-1,23,15,25,35,true,"2021-10-03 01:19:55",99.232.133.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",WebKit,Chrome,94.0.4606.61,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
