"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","trial","block","test_pos","test_inner_radius","test_outer_radius","ref_inner_radius","ref_outer_radius","test_bigger"
"45509","{""p_id"":""5452"",""age"":""19"",""handedness"":""left"",""sex"":""female"",""other_sex"":""""}","survey-html-form","0","45513","0.0-0.0","","","","","","","","","","","","","",""
"7947.800000000745","enter","html-keyboard-response","1","53465","0.0-1.0","<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>","","","","","","","","","","","","",""
"12189.39999999851","enter","psychophysics","2","65674","0.0-2.0","","key","enter","16.666717213114758","720","351.5","","","","","","","",""
"1124.699999999255","arrowright","psychophysics","3","66811","0.0-3.0-0.0","","key","arrowright","16.666000000000007","720","351.5","1","1","-1","20","15","25","35","false"
"null","null","psychophysics","4","67814","0.0-3.0-1.0","","key","null","16.666000000000153","720","351.5","","","","","","","",""
"566.5999999977648","arrowleft","psychophysics","5","68383","0.0-3.0-0.1","","key","arrowleft","16.666000000000086","720","351.5","2","1","-1","25","35","25","35","true"
"null","null","psychophysics","6","69386","0.0-3.0-1.1","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"396.19999999925494","arrowleft","psychophysics","7","69785","0.0-3.0-0.2","","key","arrowleft","16.66599999999997","720","351.5","3","1","-1","27","35","25","35","true"
"null","null","psychophysics","8","70789","0.0-3.0-1.2","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"376.69999999925494","arrowleft","psychophysics","9","71171","0.0-3.0-0.3","","key","arrowleft","16.666000000000086","720","351.5","4","1","-1","30","35","25","35","true"
"null","null","psychophysics","10","72175","0.0-3.0-1.3","","key","null","16.666000000000107","720","351.5","","","","","","","",""
"520.1000000014901","arrowright","psychophysics","11","72699","0.0-3.0-0.4","","key","arrowright","16.665999999999865","720","351.5","5","1","-1","27","15","25","35","false"
"null","null","psychophysics","12","73700","0.0-3.0-1.4","","key","null","16.666000000000153","720","351.5","","","","","","","",""
"597.4000000022352","arrowleft","psychophysics","13","74302","0.0-3.0-0.5","","key","arrowleft","16.665999999999933","720","351.5","6","1","-1","24","35","25","35","true"
"null","null","psychophysics","14","75304","0.0-3.0-1.5","","key","null","16.666000000000153","720","351.5","","","","","","","",""
"524.5","arrowright","psychophysics","15","75831","0.0-3.0-0.6","","key","arrowright","16.67445161290309","720","351.5","7","1","-1","27","15","25","35","false"
"null","null","psychophysics","16","76834","0.0-3.0-1.6","","key","null","16.666000000000153","720","351.5","","","","","","","",""
"496.19999999925494","arrowleft","psychophysics","17","77334","0.0-3.0-0.7","","key","arrowleft","16.665999999999947","720","351.5","8","1","1","30","15","25","35","false"
"null","null","psychophysics","18","78338","0.0-3.0-1.7","","key","null","16.666000000000153","720","351.5","","","","","","","",""
"2589.800000000745","arrowleft","psychophysics","19","80931","0.0-3.0-0.8","","key","arrowleft","16.665999999999972","720","351.5","9","1","-1","26","35","25","35","true"
"null","null","psychophysics","20","81933","0.0-3.0-1.8","","key","null","16.666000000000153","720","351.5","","","","","","","",""
"746.8999999985099","arrowleft","psychophysics","21","82682","0.0-3.0-0.9","","key","arrowleft","16.665999999999755","720","351.5","10","1","1","20","35","25","35","false"
"null","null","psychophysics","22","83687","0.0-3.0-1.9","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"493.0999999977648","arrowright","psychophysics","23","84183","0.0-3.0-0.10","","key","arrowright","16.665999999999947","720","351.5","11","1","-1","26","15","25","35","false"
"null","null","psychophysics","24","85185","0.0-3.0-1.10","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"678","arrowright","psychophysics","25","85866","0.0-3.0-0.11","","key","arrowright","16.672575000000144","720","351.5","12","1","1","25","15","25","35","true"
"null","null","psychophysics","26","86869","0.0-3.0-1.11","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"705.4000000022352","arrowleft","psychophysics","27","87578","0.0-3.0-0.12","","key","arrowleft","16.66600000000021","720","351.5","13","1","1","20","15","25","35","false"
"null","null","psychophysics","28","88579","0.0-3.0-1.12","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"974.1999999992549","arrowleft","psychophysics","29","89558","0.0-3.0-0.13","","key","arrowleft","16.665999999999947","720","351.5","14","1","1","23","35","25","35","false"
"null","null","psychophysics","30","90559","0.0-3.0-1.13","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"452.5","arrowleft","psychophysics","31","91014","0.0-3.0-0.14","","key","arrowleft","16.66600000000024","720","351.5","15","1","1","25","15","25","35","false"
"null","null","psychophysics","32","92016","0.0-3.0-1.14","","key","null","16.666000000000153","720","351.5","","","","","","","",""
"856.5","arrowleft","psychophysics","33","92875","0.0-3.0-0.15","","key","arrowleft","16.666000000000007","720","351.5","16","1","-1","26","35","25","35","true"
"null","null","psychophysics","34","93876","0.0-3.0-1.15","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"702.5","arrowleft","psychophysics","35","94581","0.0-3.0-0.16","","key","arrowleft","16.665999999999922","720","351.5","17","1","-1","27","35","25","35","true"
"null","null","psychophysics","36","95585","0.0-3.0-1.16","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"505.1000000014901","arrowright","psychophysics","37","96092","0.0-3.0-0.17","","key","arrowright","16.674733333333766","720","351.5","18","1","-1","23","15","25","35","false"
"null","null","psychophysics","38","97094","0.0-3.0-1.17","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"731.6999999992549","arrowleft","psychophysics","39","97829","0.0-3.0-0.18","","key","arrowleft","16.666000000000146","720","351.5","19","1","-1","24","35","25","35","true"
"null","null","psychophysics","40","98830","0.0-3.0-1.18","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"816","arrowleft","psychophysics","41","99649","0.0-3.0-0.19","","key","arrowleft","16.665999999999865","720","351.5","20","1","-1","24","15","25","35","true"
"null","null","psychophysics","42","100652","0.0-3.0-1.19","","key","null","16.666000000000153","720","351.5","","","","","","","",""
"1201.0999999977648","arrowleft","psychophysics","43","101858","0.0-3.0-0.20","","key","arrowleft","16.665999999999865","720","351.5","21","1","-1","20","15","25","35","true"
"null","null","psychophysics","44","102859","0.0-3.0-1.20","","key","null","16.665999999999904","720","351.5","","","","","","","",""
"763.8000000007451","arrowright","psychophysics","45","103626","0.0-3.0-0.21","","key","arrowright","16.666000000000025","720","351.5","22","1","1","24","15","25","35","true"
"null","null","psychophysics","46","104628","0.0-3.0-1.21","","key","null","16.666000000000153","720","351.5","","","","","","","",""
"754","arrowleft","psychophysics","47","105385","0.0-3.0-0.22","","key","arrowleft","16.666000000000086","720","351.5","23","1","-1","27","35","25","35","true"
"null","null","psychophysics","48","106387","0.0-3.0-1.22","","key","null","16.670457627118655","720","351.5","","","","","","","",""
"546.5","arrowright","psychophysics","49","106938","0.0-3.0-0.23","","key","arrowright","16.666000000000167","720","351.5","24","1","1","24","15","25","35","true"
"null","null","psychophysics","50","107942","0.0-3.0-1.23","","key","null","16.665999999999865","720","351.5","","","","","","","",""
"678.1000000014901","arrowright","psychophysics","51","108623","0.0-3.0-0.24","","key","arrowright","16.66600000000005","720","351.5","25","1","1","27","15","25","35","true"
"null","null","psychophysics","52","109624","0.0-3.0-1.24","","key","null","16.666000000000107","720","351.5","","","","","","","",""
"701.6000000014901","arrowright","psychophysics","53","110329","0.0-3.0-0.25","","key","arrowright","16.665999999999922","720","351.5","26","1","1","24","35","25","35","true"
"null","null","psychophysics","54","111331","0.0-3.0-1.25","","key","null","16.665999999999904","720","351.5","","","","","","","",""
