run_id,condition,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
14,1,82946.30000001192,"{""p_id"":""0972"",""age"":""23"",""handedness"":""right"",""sex"":""female"",""other_sex"":""}",survey-html-form,0,82949,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,8643.79999999702,m,html-keyboard-response,1,91597,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,24553.70000000298,arrowdown,psychophysics,2,116167,0.0-2.0,"""",key,arrowdown,16.662591587516953,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,7797.199999988079,arrowleft,psychophysics,3,123972,0.0-3.0-0.0,"""",key,arrowleft,16.662882478632493,682.5,325,1,1,1,23,35,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,4,124983,0.0-3.0-1.0,"""",key,null,16.665322033898565,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,2819.5,arrowleft,psychophysics,5,127817,0.0-3.0-0.1,"""",key,arrowleft,16.66118823529413,682.5,325,2,1,1,23,35,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,6,128831,0.0-3.0-1.1,"""",key,null,16.665745762711534,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,716.5,arrowright,psychophysics,7,129558,0.0-3.0-0.2,"""",key,arrowright,16.666348837209096,682.5,325,3,1,-1,27,15,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,8,130564,0.0-3.0-1.2,"""",key,null,16.667728813558963,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,1475.2999999970198,arrowleft,psychophysics,9,132055,0.0-3.0-0.3,"""",key,arrowleft,16.66415730337063,682.5,325,4,1,-1,27,35,25,35,true,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,10,133064,0.0-3.0-1.3,"""",key,null,16.664169491525204,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,774.8999999910593,arrowright,psychophysics,11,133848,0.0-3.0-0.4,"""",key,arrowright,16.655851063830035,682.5,325,5,1,-1,30,15,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,12,134850,0.0-3.0-1.4,"""",key,null,16.662796610169668,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,695.0999999940395,arrowleft,psychophysics,13,135548,0.0-3.0-0.5,"""",key,arrowleft,16.662756097561214,682.5,325,6,1,1,25,15,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,14,136551,0.0-3.0-1.5,"""",key,null,16.662983050847117,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,610,arrowright,psychophysics,15,137164,0.0-3.0-0.6,"""",key,arrowright,16.66733333333347,682.5,325,7,1,-1,20,15,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,16,138165,0.0-3.0-1.6,"""",key,null,16.662322033898633,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,2239.1000000089407,arrowright,psychophysics,17,140407,0.0-3.0-0.7,"""",key,arrowright,16.663285714285745,682.5,325,8,1,-1,26,35,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,18,141411,0.0-3.0-1.7,"""",key,null,16.664237288135634,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,825.2000000029802,arrowright,psychophysics,19,142256,0.0-3.0-0.8,"""",key,arrowright,16.659259999999776,682.5,325,9,1,-1,24,15,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,20,143258,0.0-3.0-1.8,"""",key,null,16.662745762712092,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,532.2000000029802,arrowright,psychophysics,21,143796,0.0-3.0-0.9,"""",key,arrowright,16.662312499999643,682.5,325,10,1,-1,24,15,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,22,144798,0.0-3.0-1.9,"""",key,null,16.662101694915474,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,471.69999998807907,arrowleft,psychophysics,23,145271,0.0-3.0-0.10,"""",key,arrowleft,16.661555555555324,682.5,325,11,1,1,26,15,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,24,146273,0.0-3.0-1.10,"""",key,null,16.66323728813549,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,1337.6000000089407,arrowleft,psychophysics,25,147614,0.0-3.0-0.11,"""",key,arrowleft,16.662662500000078,682.5,325,12,1,1,23,35,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,26,148617,0.0-3.0-1.11,"""",key,null,16.663271186440706,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,2676.0999999940395,arrowright,psychophysics,27,151295,0.0-3.0-0.12,"""",key,arrowright,16.662624999999935,682.5,325,13,1,-1,24,35,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,28,152296,0.0-3.0-1.12,"""",key,null,16.662762711864453,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,2634.4000000059605,arrowleft,psychophysics,29,154934,0.0-3.0-0.13,"""",key,arrowleft,16.66266242038217,682.5,325,14,1,1,26,35,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,30,155941,0.0-3.0-1.13,"""",key,null,16.66362711864423,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,1458.5999999940395,arrowleft,psychophysics,31,157406,0.0-3.0-0.14,"""",key,arrowleft,16.662011494252887,682.5,325,15,1,-1,30,35,25,35,true,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,32,158411,0.0-3.0-1.14,"""",key,null,16.661616666666912,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,1636.199999988079,arrowleft,psychophysics,33,160050,0.0-3.0-0.15,"""",key,arrowleft,16.664587628865945,682.5,325,16,1,-1,24,35,25,35,true,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,34,161053,0.0-3.0-1.15,"""",key,null,16.65976271186452,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,594.8999999910593,arrowleft,psychophysics,35,161664,0.0-3.0-0.16,"""",key,arrowleft,16.665916666666615,682.5,325,17,1,1,27,15,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,36,162669,0.0-3.0-1.16,"""",key,null,16.660847457627455,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,572.4000000059605,arrowleft,psychophysics,37,163244,0.0-3.0-0.17,"""",key,arrowleft,16.666558823529424,682.5,325,18,1,1,27,15,25,35,false,"2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
14,1,null,null,psychophysics,38,164247,0.0-3.0-1.17,"""",key,null,17.5529285714287,682.5,325,"""","""","""","""","""","""","""","""","2021-10-02 15:11:50",99.229.52.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.31",WebKit,Edge,94.0.992.31,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
