rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger
6404.099999904630,"{""p_id"":""1198"",""age"":""23"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}",survey-html-form,0,6407,0.0-0.0,,,,,,,,,,,,,,
5642.400000095370, ,html-keyboard-response,1,12056,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>",,,,,,,,,,,,,
12531.400000095400, ,psychophysics,2,24594,0.0-2.0,,key, ,16.689742666666700,640,344.5,,,,,,,,
2058.7999997139000,arrowleft,psychophysics,3,26666,0.0-3.0-0.0,,key,arrowleft,16.67300000000000,640,344.5,1,1,-1,26,15,25,35,TRUE
null,null,psychophysics,4,27670,0.0-3.0-1.0,,key,null,16.673000000000000,640,344.5,,,,,,,,
8134.10000038147,arrowright,psychophysics,5,35809,0.0-3.0-0.1,,key,arrowright,16.673507186858300,640,344.5,2,1,-1,20,35,25,35,FALSE
null,null,psychophysics,6,36813,0.0-3.0-1.1,,key,null,16.673000000000000,640,344.5,,,,,,,,
2650.800000190740,arrowright,psychophysics,7,39471,0.0-3.0-0.2,,key,arrowright,16.673000000000000,640,344.5,3,1,1,25,15,25,35,TRUE
null,null,psychophysics,8,40475,0.0-3.0-1.2,,key,null,16.672999999999900,640,344.5,,,,,,,,
1332.6000003814700,arrowleft,psychophysics,9,41812,0.0-3.0-0.3,,key,arrowleft,16.673000000000000,640,344.5,4,1,-1,24,15,25,35,TRUE
null,null,psychophysics,10,42818,0.0-3.0-1.3,,key,null,16.67515000000010,640,344.5,,,,,,,,
3751.2999997139000,arrowright,psychophysics,11,46573,0.0-3.0-0.4,,key,arrowright,16.673000000000000,640,344.5,5,1,-1,25,35,25,35,FALSE
null,null,psychophysics,12,47578,0.0-3.0-1.4,,key,null,16.673000000000000,640,344.5,,,,,,,,
3883.699999809270,arrowleft,psychophysics,13,51466,0.0-3.0-0.5,,key,arrowleft,16.673000000000000,640,344.5,6,1,-1,20,15,25,35,TRUE
null,null,psychophysics,14,52468,0.0-3.0-1.5,,key,null,16.674983050847500,640,344.5,,,,,,,,
1360,arrowright,psychophysics,15,53837,0.0-3.0-0.6,,key,arrowright,16.673000000000000,640,344.5,7,1,1,23,15,25,35,TRUE
null,null,psychophysics,16,54839,0.0-3.0-1.6,,key,null,16.673000000000100,640,344.5,,,,,,,,
1802.4000000953700,arrowleft,psychophysics,17,56645,0.0-3.0-0.7,,key,arrowleft,16.673000000000100,640,344.5,8,1,-1,30,35,25,35,TRUE
null,null,psychophysics,18,57646,0.0-3.0-1.7,,key,null,16.673000000000000,640,344.5,,,,,,,,
992,arrowright,psychophysics,19,58642,0.0-3.0-0.8,,key,arrowright,16.673000000000000,640,344.5,9,1,1,30,15,25,35,TRUE
null,null,psychophysics,20,59647,0.0-3.0-1.8,,key,null,16.673000000000100,640,344.5,,,,,,,,
875.5,arrowleft,psychophysics,21,60525,0.0-3.0-0.9,,key,arrowleft,16.673000000000100,640,344.5,10,1,-1,30,15,25,35,TRUE
