"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","trial","block","test_pos","test_inner_radius","test_outer_radius","ref_inner_radius","ref_outer_radius","test_bigger"
"37776.5","{""p_id"":""9092"",""age"":""19"",""handedness"":""left"",""sex"":""female"",""other_sex"":""""}","survey-html-form","0","37780","0.0-0.0","","","","","","","","","","","","","",""
"136726.29999995232"," ","html-keyboard-response","1","174510","0.0-1.0","<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>","","","","","","","","","","","","",""
"15684.200000047684","arrowleft","psychophysics","2","190222","0.0-2.0","","key","arrowleft","16.655916224814433","670.5","339","","","","","","","",""
"868.5","arrowright","psychophysics","3","191099","0.0-3.0-0.0","","key","arrowright","16.654999999999955","670.5","339","1","1","-1","25","15","25","35","false"
"null","null","psychophysics","4","192103","0.0-3.0-1.0","","key","null","16.654999999999824","670.5","339","","","","","","","",""
"628","arrowright","psychophysics","5","192736","0.0-3.0-0.1","","key","arrowright","16.65500000000041","670.5","339","2","1","-1","30","15","25","35","false"
"null","null","psychophysics","6","193740","0.0-3.0-1.1","","key","null","16.654999999999824","670.5","339","","","","","","","",""
"497.2999999523163","arrowright","psychophysics","7","194245","0.0-3.0-0.2","","key","arrowright","16.654999999999806","670.5","339","3","1","-1","20","15","25","35","false"
"null","null","psychophysics","8","195248","0.0-3.0-1.2","","key","null","16.661372881356066","670.5","339","","","","","","","",""
"449.40000009536743","arrowright","psychophysics","9","195703","0.0-3.0-0.3","","key","arrowright","16.654999999999955","670.5","339","4","1","-1","23","15","25","35","false"
"null","null","psychophysics","10","196708","0.0-3.0-1.3","","key","null","16.655000000000317","670.5","339","","","","","","","",""
"523.2000000476837","arrowleft","psychophysics","11","197262","0.0-3.0-0.4","","key","arrowleft","16.654999999999717","670.5","339","5","1","1","30","15","25","35","false"
"null","null","psychophysics","12","198265","0.0-3.0-1.4","","key","null","16.654999999999824","670.5","339","","","","","","","",""
"391.5","arrowleft","psychophysics","13","198663","0.0-3.0-0.5","","key","arrowleft","16.6550000000001","670.5","339","6","1","1","24","35","25","35","false"
"null","null","psychophysics","14","199666","0.0-3.0-1.5","","key","null","16.655000000000317","670.5","339","","","","","","","",""
"539.1000001430511","arrowright","psychophysics","15","200211","0.0-3.0-0.6","","key","arrowright","16.654999999999745","670.5","339","7","1","-1","30","15","25","35","false"
"null","null","psychophysics","16","201215","0.0-3.0-1.6","","key","null","16.654999999999824","670.5","339","","","","","","","",""
"2006.8999998569489","arrowleft","psychophysics","17","203228","0.0-3.0-0.7","","key","arrowleft","16.654999999999806","670.5","339","8","1","-1","30","35","25","35","true"
"null","null","psychophysics","18","204231","0.0-3.0-1.7","","key","null","16.655000000000317","670.5","339","","","","","","","",""
"932.5999999046326","arrowright","psychophysics","19","205176","0.0-3.0-0.8","","key","arrowright","16.66171428571397","670.5","339","9","1","-1","25","35","25","35","false"
"null","null","psychophysics","20","206180","0.0-3.0-1.8","","key","null","16.655000000000317","670.5","339","","","","","","","",""
"657.0999999046326","arrowright","psychophysics","21","206843","0.0-3.0-0.9","","key","arrowright","16.654999999999582","670.5","339","10","1","-1","24","35","25","35","false"
"null","null","psychophysics","22","207845","0.0-3.0-1.9","","key","null","16.655000000000317","670.5","339","","","","","","","",""
"610.7000000476837","arrowleft","psychophysics","23","208460","0.0-3.0-0.10","","key","arrowleft","16.654999999999646","670.5","339","11","1","1","20","15","25","35","false"
"null","null","psychophysics","24","209462","0.0-3.0-1.10","","key","null","16.655000000000317","670.5","339","","","","","","","",""
"484.40000009536743","arrowright","psychophysics","25","209956","0.0-3.0-0.11","","key","arrowright","16.654999999999838","670.5","339","12","1","-1","23","15","25","35","false"
"null","null","psychophysics","26","210961","0.0-3.0-1.11","","key","null","16.654999999999824","670.5","339","","","","","","","",""
"651.8000001907349","arrowright","psychophysics","27","211618","0.0-3.0-0.12","","key","arrowright","16.655000000000328","670.5","339","13","1","1","23","35","25","35","true"
"null","null","psychophysics","28","212621","0.0-3.0-1.12","","key","null","16.654999999999824","670.5","339","","","","","","","",""
"716.5","arrowleft","psychophysics","29","213341","0.0-3.0-0.13","","key","arrowleft","16.65500000000022","670.5","339","14","1","-1","20","35","25","35","true"
"null","null","psychophysics","30","214346","0.0-3.0-1.13","","key","null","16.654999999999824","670.5","339","","","","","","","",""
"501.5","arrowright","psychophysics","31","214856","0.0-3.0-0.14","","key","arrowright","16.66756666666673","670.5","339","15","1","-1","23","15","25","35","false"
"null","null","psychophysics","32","215858","0.0-3.0-1.14","","key","null","16.655000000000317","670.5","339","","","","","","","",""
"749.2999999523163","arrowleft","psychophysics","33","216621","0.0-3.0-0.15","","key","arrowleft","16.65500000000013","670.5","339","16","1","1","23","35","25","35","false"
"null","null","psychophysics","34","217622","0.0-3.0-1.15","","key","null","16.654999999999824","670.5","339","","","","","","","",""
"1053.6999998092651","arrowleft","psychophysics","35","218682","0.0-3.0-0.16","","key","arrowleft","16.65500000000022","670.5","339","17","1","1","26","35","25","35","false"
"null","null","psychophysics","36","219685","0.0-3.0-1.16","","key","null","16.654999999999824","670.5","339","","","","","","","",""
"529.6000001430511","arrowright","psychophysics","37","220218","0.0-3.0-0.17","","key","arrowright","16.654999999999774","670.5","339","18","1","-1","26","15","25","35","false"
