rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger
16251.3,"{""p_id"":""8150"",""age"":""19"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}",survey-html-form,0,16258,0.0-0.0,,,,,,,,,,,,,,
23169.8, ,html-keyboard-response,1,39435,0.0-1.0,"<p style=""color: white"">Welcome to the Size Judgment Experiment. <br>There will be 10 blocks in this experiment. <br>There will be 28 trials in each block. <br>You will be given a chance to take a break between blocks. <br>Press any key to start the experiment.</p>",,,,,,,,,,,,,
23160.8, ,psychophysics,2,62621,0.0-2.0,,key, ,16.66696837,665,347,,,,,,,,
4431,arrowright,psychophysics,3,67060,0.0-3.0-0.0,,key,arrowright,16.666,665,347,1,1,1,30,35,25,35,TRUE
null,null,psychophysics,4,68065,0.0-3.0-1.0,,key,null,16.666,665,347,,,,,,,,
1336.8,arrowleft,psychophysics,5,69421,0.0-3.0-0.1,,key,arrowleft,16.666,665,347,2,1,-1,27,15,25,35,TRUE
null,null,psychophysics,6,70424,0.0-3.0-1.1,,key,null,16.66325424,665,347,,,,,,,,
947.5,arrowright,psychophysics,7,71376,0.0-3.0-0.2,,key,arrowright,16.666,665,347,3,1,-1,24,35,25,35,FALSE
null,null,psychophysics,8,72380,0.0-3.0-1.2,,key,null,16.666,665,347,,,,,,,,
1569.7,arrowright,psychophysics,9,73955,0.0-3.0-0.3,,key,arrowright,16.666,665,347,4,1,-1,26,35,25,35,FALSE
null,null,psychophysics,10,74961,0.0-3.0-1.3,,key,null,16.666,665,347,,,,,,,,
1964.6,arrowright,psychophysics,11,76930,0.0-3.0-0.4,,key,arrowright,16.666,665,347,5,1,1,30,15,25,35,TRUE
null,null,psychophysics,12,77934,0.0-3.0-1.4,,key,null,16.666,665,347,,,,,,,,
2900.3,arrowleft,psychophysics,13,80839,0.0-3.0-0.5,,key,arrowleft,16.66879191,665,347,6,1,-1,27,15,25,35,TRUE
null,null,psychophysics,14,81844,0.0-3.0-1.5,,key,null,16.666,665,347,,,,,,,,
3259.4,arrowright,psychophysics,15,85109,0.0-3.0-0.6,,key,arrowright,16.666,665,347,7,1,1,23,15,25,35,TRUE
null,null,psychophysics,16,86112,0.0-3.0-1.6,,key,null,16.666,665,347,,,,,,,,
1492.3,arrowright,psychophysics,17,87609,0.0-3.0-0.7,,key,arrowright,16.666,665,347,8,1,1,25,35,25,35,TRUE
null,null,psychophysics,18,88613,0.0-3.0-1.7,,key,null,16.666,665,347,,,,,,,,
1785.5,arrowright,psychophysics,19,90404,0.0-3.0-0.8,,key,arrowright,16.66849533,665,347,9,1,-1,20,15,25,35,FALSE
null,null,psychophysics,20,91407,0.0-3.0-1.8,,key,null,16.666,665,347,,,,,,,,
833.7,arrowleft,psychophysics,21,92244,0.0-3.0-0.9,,key,arrowleft,16.666,665,347,10,1,1,23,35,25,35,FALSE
null,null,psychophysics,22,93250,0.0-3.0-1.9,,key,null,16.666,665,347,,,,,,,,
1149,arrowright,psychophysics,23,94407,0.0-3.0-0.10,,key,arrowright,16.666,665,347,11,1,1,30,15,25,35,TRUE
null,null,psychophysics,24,95409,0.0-3.0-1.10,,key,null,16.666,665,347,,,,,,,,
2297.9,arrowleft,psychophysics,25,97712,0.0-3.0-0.11,,key,arrowleft,16.666,665,347,12,1,1,25,15,25,35,FALSE
null,null,psychophysics,26,98716,0.0-3.0-1.11,,key,null,16.666,665,347,,,,,,,,
1150.1,arrowright,psychophysics,27,99874,0.0-3.0-0.12,,key,arrowright,16.67,665,347,13,1,-1,23,35,25,35,FALSE
null,null,psychophysics,28,100878,0.0-3.0-1.12,,key,null,16.666,665,347,,,,,,,,
1474.5,arrowright,psychophysics,29,102357,0.0-3.0-0.13,,key,arrowright,16.666,665,347,14,1,1,23,15,25,35,TRUE
